question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_response_size,rag_token_count,rag_gpu_memory_used_nvml,rag_gpu_utilization_nvml,rag_gpu_memory_used_smi,rag_gpu_utilization_smi,rag_gpu_utilization_torch_diff,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_response_size,no_context_token_count,no_context_gpu_memory_used_nvml,no_context_gpu_utilization_nvml,no_context_gpu_memory_used_smi,no_context_gpu_utilization_smi,no_context_gpu_utilization_torch_diff
"""How to schedule Amazon Smart Plug to turn on/off automatically?""",0.0,1.7459983825683594,1.718214650112414,5.85,940,195,0.0,76,0.0,76.0,0.0,0.0,2.4126861095428467,1.657903191043948,6.05,1716,352,0.0,78,0.0,78.0,0.0
"""How to fix Amazon Smart Plug if its not turning on manually?""",0.0,0.9298243522644043,0.0,5.6,446,78,0.0,92,0.0,92.0,0.0,0.0,2.237718105316162,1.7875352532107587,6.449999999999999,1725,322,0.0,77,0.0,77.0,0.0
"""Why does Amazon Smart Plug have a delayed response to Alexa commands?""",0.0,0.5537443161010742,1.8058876108035253,5.4,210,34,0.0,78,0.0,78.0,0.0,0.0,0.9130566120147705,2.190444681835446,6.15,745,119,0.0,70,0.0,70.0,0.0
"""How to fix Amazon Smart Plug not appearing in Alexa routines?""",0.0,2.2181921005249023,1.3524527471224013,5.85,1371,252,0.0,80,0.0,80.0,0.0,0.0,1.1798930168151855,0.8475344677445186,6.0,838,163,0.0,86,0.0,86.0,0.0
"""Why does Amazon Smart Plug lose connection during peak hours?""",0.0,0.6180198192596436,0.0,5.55,211,34,0.0,75,0.0,75.0,0.0,0.0,1.70015549659729,1.7645444819635951,5.9,1328,227,0.0,73,0.0,48.0,0.0
"""How to fix Amazon Smart Plug that only works intermittently?""",0.0,0.8798048496246338,1.1366156942937262,5.8,385,74,0.0,72,0.0,72.0,0.0,0.0,1.8036448955535889,1.663298583550035,5.9,1419,255,0.0,88,0.0,88.0,0.0
"""What if Amazon Smart Plug is blinking rapidly in white?""",0.0,0.6770327091217041,1.4770335118614328,5.4,219,44,0.0,61,0.0,61.0,0.0,0.0,2.052669048309326,1.948682376876341,6.199999999999999,1607,287,0.0,49,0.0,49.0,0.0
"""Why does Amazon Smart Plug take a long time to respond to commands?""",0.0,0.6183652877807617,1.6171671013228597,5.300000000000001,195,35,0.0,86,0.0,60.0,0.0,0.0,2.184159994125366,1.3735257527227598,5.9,1745,304,0.0,74,0.0,51.0,0.0
"""Why does August Smart Lock keep disconnecting from Wi-Fi?""",0.0,0.6176917552947998,1.6189304639895548,4.9,241,45,0.0,70,0.0,70.0,0.0,0.0,2.1335480213165283,1.4061084962829393,5.95,1645,302,0.0,68,0.0,68.0,0.0
"""How to use August Smart Lock with Apple HomeKit?""",0.0,0.6240577697753906,0.0,5.65,244,45,0.0,78,0.0,78.0,0.0,0.0,1.4215309619903564,0.703466914714107,5.9,1037,200,0.0,78,0.0,78.0,0.0
"""Why does August Smart Lock show offline in the app?""",0.0,0.69016432762146,1.4489302909182098,5.5,279,53,0.0,74,0.0,46.0,0.0,0.0,1.9337003231048584,1.0342864279971316,5.75,1552,278,0.0,69,0.0,69.0,0.0
"""What if August Smart Lock wont lock after door is closed?""",0.0,1.304487943649292,1.5331686350488332,5.9,816,143,0.0,80,0.0,80.0,0.0,0.0,1.740318775177002,1.7238221197123524,6.1,1405,245,0.0,91,0.0,67.0,0.0
"""How to enable notifications for August Smart Lock?""",0.0,0.6793138980865479,1.4720735183187517,5.65,257,47,0.0,83,0.0,83.0,0.0,0.0,0.9184379577636719,1.0888051735514244,5.95,628,123,0.0,91,0.0,91.0,0.0
"""How to remove a user from August Smart Lock access?""",0.0,0.7595653533935547,1.3165424088017335,5.65,308,65,0.0,74,0.0,74.0,0.0,0.0,1.2457256317138672,1.6054899643088303,6.050000000000001,786,174,0.0,92,0.0,69.0,0.0
"""Why does August Smart Lock take longer to respond to commands?""",0.0,0.6307315826416016,1.585460483540297,5.6,214,39,0.0,70,0.0,45.0,0.0,0.0,1.7853095531463623,1.680380858722482,5.949999999999999,1354,247,0.0,92,0.0,92.0,0.0
"""What if August Smart Lock doesnt lock when using HomeKit automation?""",0.0,1.0627295970916748,0.9409731344038469,5.75,672,106,0.0,64,0.0,64.0,0.0,0.0,1.410252571105957,1.4181856789194018,5.9,1100,198,0.0,87,0.0,87.0,0.0
"""How to reset Yale Assure Lock to factory settings?""",0.0,1.2571074962615967,1.590953841217756,5.7,766,133,0.0,68,0.0,68.0,0.0,0.0,1.8566789627075195,1.0771921480069244,6.05,1452,268,0.0,91,0.0,91.0,0.0
"""How to fix Yale Assure Lock that wont unlock remotely?""",0.0,0.6924533843994141,1.4441405335423865,5.8,272,52,0.0,92,0.0,92.0,0.0,0.0,2.210569143295288,1.3571165638945015,6.3,1700,317,0.0,70,0.0,70.0,0.0
"""Why does Yale Assure Lock drain batteries quickly?""",0.0,0.6177835464477539,3.2373798420156406,5.4,225,42,0.0,70,0.0,70.0,0.0,0.0,1.3205697536468506,2.271746715170557,5.9,1079,183,0.0,84,0.0,84.0,0.0
"""How to connect Yale Assure Lock to a new Wi-Fi network?""",0.0,0.6307046413421631,3.1710564167494613,5.7,223,45,0.0,67,0.0,67.0,0.0,0.0,1.5031535625457764,1.3305360475704,5.9,1039,219,0.0,68,0.0,68.0,0.0
"""How to enable auto-unlock for Yale Assure Lock?""",0.0,0.7276663780212402,1.3742561566722558,5.55,279,64,0.0,66,0.0,66.0,0.0,0.0,1.5958833694458008,1.2532244136960704,6.1,1122,235,0.0,88,0.0,88.0,0.0
"""How to fix Yale Assure Lock if the LED indicator doesnt light up?""",0.0,0.5545222759246826,0.0,5.550000000000001,173,31,0.0,75,0.0,75.0,0.0,0.0,1.8989839553833008,1.5797921785981845,6.0,1441,273,0.0,92,0.0,69.0,0.0
"""How to fix Schlage Sense that wont connect to Bluetooth?""",0.0,0.9753239154815674,1.0253003993092278,5.95,514,93,0.25,66,1.0,66.0,0.0,0.0,2.5536253452301025,1.5664004931152036,6.050000000000001,1899,366,-0.0625,91,-1.0,68.0,0.0
"""What if Schlage Sense is not responding to app commands?""",0.0,1.8976569175720215,1.0539312883580156,6.15,1189,220,0.0,66,0.0,66.0,0.0,0.0,1.6514217853546143,1.8166164614066937,6.0,1292,236,0.25,88,1.0,88.0,0.0
"""Why is Schlage Sense blinking red?""",0.0,0.5470900535583496,1.8278526423482784,5.4,161,28,0.0,50,0.0,50.0,0.0,0.0,1.7649381160736084,1.6997763109535033,6.0,1326,248,-0.0625,91,0.0,91.0,0.0
"""How to fix Schlage Sense that wont unlock remotely?""",0.0,0.8902153968811035,1.123323639989401,5.7,349,68,0.0,38,0.0,38.0,0.0,0.0,1.9062902927398682,1.049158151629922,6.050000000000001,1516,268,0.0,91,0.0,91.0,0.0
"""What if Schlage Sense disconnects frequently from the Wi-Fi bridge?""",0.0,0.6088719367980957,1.6423814920060837,5.6,239,44,0.0,77,0.0,77.0,0.0,0.0,2.069361925125122,1.4497222373600605,5.95,1548,291,0.0,70,0.0,70.0,0.0
"""What if Schlage Sense wont lock after door is closed?""",0.0,0.821495532989502,1.2172920726178431,5.8,362,68,0.0,74,0.0,74.0,0.0,0.0,2.029142379760742,0.9856380803779994,5.95,1596,293,0.0,71,0.0,71.0,0.0
"""How to fix Schlage Sense if it wont connect to the Wi-Fi bridge?""",0.0,0.5498204231262207,0.0,5.6,176,36,0.0,61,0.0,61.0,0.0,0.0,2.0367236137390137,1.472953904871825,5.95,1594,300,0.0,88,0.0,66.0,0.0
"""Why does Schlage Sense not follow the set schedule?""",0.0,0.7135522365570068,2.8028781882167197,5.5,250,53,0.0,91,0.0,91.0,0.0,0.0,2.0671422481536865,1.4512789348094595,6.15,1671,296,0.0,70,0.0,70.0,0.0
"""What if Schlage Sense doesnt lock when using HomeKit automation?""",0.0,0.6161878108978271,1.622881826475706,5.45,210,39,0.0,73,0.0,73.0,0.0,0.0,2.3308446407318115,1.2870870703155095,6.3,1773,326,0.0,69,0.0,69.0,0.0
"""How to fix Arlo Pro camera that wont sync with the base station?""",0.0,1.1535499095916748,0.8668892361606297,5.45,646,123,0.0,86,0.0,86.0,0.0,0.0,1.7316677570343018,1.7324339428359516,5.95,1276,248,0.0,70,0.0,48.0,0.0
"""How to fix Arlo Pro camera that wont charge?""",0.0,0.6537055969238281,1.5297406121422785,5.45,265,46,0.0,90,0.0,90.0,0.0,0.0,1.160987138748169,0.861335984376347,5.95,857,166,0.0,58,0.0,58.0,0.0
"""Why does Arlo Pro take longer to respond to commands?""",0.0,0.8349082469940186,2.3954728045870297,5.65,427,77,0.0,84,0.0,84.0,0.0,0.0,1.706817865371704,1.1717711892842348,5.95,1487,245,0.0,92,0.0,92.0,0.0
"""What if Arlo Pro doesnt record video when motion is detected?""",0.0,1.1919407844543457,0.8389678522995747,5.65,713,127,0.0,68,0.0,68.0,0.0,0.0,1.9652631282806396,1.5265131456594008,6.0,1643,284,0.0,91,0.0,91.0,0.0
"""How to fix Nest Cam that wont connect to Wi-Fi?""",0.0,1.5737593173980713,1.2708423568272589,5.85,832,168,0.0,77,0.0,77.0,0.0,0.0,2.2175180912017822,1.352863821901058,5.95,1652,316,0.0,70,0.0,70.0,0.0
"""Why does Nest Cam have delayed notifications?""",0.0,0.656975507736206,3.0442535169903167,5.5,243,40,0.0,79,0.0,55.0,0.0,0.0,1.582334280014038,1.895933139977356,5.9,1242,210,0.0,91,0.0,91.0,0.0
"""How to fix Nest Cam that stops recording clips?""",0.0,0.8306760787963867,1.2038386869741653,5.8,381,64,0.0,80,0.0,80.0,0.0,0.0,1.8054540157318115,1.10775460497694,5.9,1353,251,0.0,85,0.0,85.0,0.0
"""What if Nest Cam keeps disconnecting from Wi-Fi?""",0.0,0.8148846626281738,2.4543350632607495,5.800000000000001,380,65,0.0,83,0.0,83.0,0.0,0.0,2.5167665481567383,1.5893408957336492,5.95,1872,348,0.0,76,0.0,76.0,0.0
"""Why does Nest Cam have poor video quality?""",0.0,0.564781665802002,0.0,5.5,178,30,0.0,72,0.0,72.0,0.0,0.0,0.8072061538696289,1.2388409022964406,5.85,633,104,0.0,74,0.0,74.0,0.0
"""How to fix Ring Stick Up Cam that stops recording events?""",0.0,0.9482393264770508,1.0545860861037517,5.8,473,81,0.0,91,0.0,91.0,0.0,0.0,1.8474385738372803,0.5412899861264947,5.65,1472,270,0.0,71,0.0,71.0,0.0
"""How to fix Ring Stick Up Cam if night vision is not working?""",0.0,0.70269775390625,1.4230869451951416,5.75,269,50,0.0,60,0.0,60.0,0.0,0.0,1.2219858169555664,1.6366802071275246,5.95,926,172,0.0,91,0.0,71.0,0.0
"""How to fix Ring Stick Up Cam that wont charge?""",0.0,0.8007636070251465,1.248808001794826,5.6,373,63,0.0,81,0.0,81.0,0.0,0.0,1.2931857109069824,2.3198524192611663,6.1,988,183,0.0,70,0.0,70.0,0.0
"""What if Ring Stick Up Cam fails to detect people or animals?""",0.0,0.7469990253448486,1.3386898323465515,5.65,367,59,0.0,88,0.0,88.0,0.0,0.0,0.9005734920501709,1.1104035471026061,5.85,777,122,0.0,91,0.0,91.0,0.0
"""How to integrate Ring Stick Up Cam with Google Home?""",0.0,0.6035928726196289,0.0,5.35,247,43,0.0,71,0.0,71.0,0.0,0.0,1.2247395515441895,1.6330002550152232,6.05,880,165,0.0,55,0.0,55.0,0.0
"""How to remove a user from Ring Stick Up Cam access?""",0.0,0.6445791721343994,1.5513998019678883,5.550000000000001,211,39,0.0,71,0.0,71.0,0.0,0.0,1.093245506286621,0.9147076244527603,6.0,677,153,0.0,70,0.0,70.0,0.0
"""How to fix Ring Video Doorbell that wont charge?""",0.0,0.6787047386169434,1.4733947519460067,5.5,288,48,0.0,75,0.0,75.0,0.0,0.0,0.7959764003753662,2.5126373081637396,6.15,627,107,0.0,77,0.0,77.0,0.0
"""What if Ring Video Doorbell fails to detect people or animals?""",0.0,0.706449031829834,1.4155302858989063,5.4,350,57,0.0,73,0.0,51.0,0.0,0.0,1.761671543121338,1.1352854099336893,6.1,1353,245,0.0,91,0.0,91.0,0.0
"""Why does Ring Video Doorbell take longer to respond to commands?""",0.0,0.831249475479126,1.2030082778971958,5.75,404,67,0.0,73,0.0,73.0,0.0,0.0,1.2716383934020996,1.5727741552771846,5.9,1029,177,0.0,72,0.0,72.0,0.0
"""How to change Wi-Fi network for Nest Hello?""",0.0,0.6632392406463623,0.0,5.7,213,46,0.0,76,0.0,76.0,0.0,0.0,1.4351909160614014,1.3935428225044992,5.95,941,200,0.0,82,0.0,82.0,0.0
"""Why does Nest Hello have delayed notifications?""",0.0,0.6475789546966553,1.5442132465029217,5.550000000000001,240,40,0.0,66,0.0,66.0,0.0,0.0,1.0502488613128662,0.9521552813224479,6.1,874,139,0.0,78,0.0,78.0,0.0
"""How to add Nest Hello to Google Home?""",0.0,1.0410521030426025,0.9605667161896221,5.75,530,97,0.0,77,0.0,77.0,0.0,0.0,1.1316242218017578,1.7673711480094056,6.0,752,157,0.0,87,0.0,87.0,0.0
"""How to enable motion detection notifications for Nest Hello?""",0.0,0.5988709926605225,1.6698087104812458,5.4,246,39,0.0,70,0.0,70.0,0.0,0.0,1.372873306274414,2.185197997725426,5.9,915,188,0.0,91,0.0,91.0,0.0
"""How to fix Nest Hello that wont sync with the app?""",0.0,1.0750141143798828,1.8604406893323284,5.8,521,106,0.0,66,0.0,66.0,0.0,0.0,1.9484317302703857,1.0264665520103387,5.800000000000001,1406,272,0.0,50,0.0,50.0,0.0
"""How to fix Nest Hello if the motion sensor is not working?""",0.0,0.8593158721923828,1.1637164311285082,5.8,455,81,0.0,76,0.0,76.0,0.0,0.0,2.800077438354492,1.0713989402247064,5.85,2113,396,0.0,81,0.0,58.0,0.0
"""Why does Nest Hello take longer to respond to commands?""",0.0,0.5907173156738281,1.6928570967289078,5.75,202,34,0.0,91,0.0,91.0,0.0,0.0,1.7100920677185059,0.5847638375009983,5.95,1346,232,0.0,68,0.0,68.0,0.0
"""How to fix Nest Hello if it fails to send motion alerts?""",0.0,0.6580610275268555,1.5196158990866246,5.65,261,50,0.0,92,0.0,92.0,0.0,0.0,2.248248815536499,1.3343718805794602,5.95,1783,319,0.0,91,0.0,68.0,0.0
"""How to disable specific motion zones for Nest Hello?""",0.0,0.804987907409668,0.0,5.6,334,70,0.0,76,0.0,76.0,0.0,0.0,1.5423851013183594,1.2966930232201241,5.95,1076,217,0.0,57,0.0,57.0,0.0
"""Why is Eufy Video Doorbell battery draining quickly?""",0.0,0.7142634391784668,1.4000436605704931,5.4,274,53,0.0,70,0.0,70.0,0.0,0.0,1.7791557312011719,1.6861930338022837,6.3,1423,252,0.0,77,0.0,77.0,0.0
"""How to change Wi-Fi network for Eufy Video Doorbell?""",0.0,0.6587204933166504,1.5180945638477126,5.7,211,45,0.0,71,0.0,71.0,0.0,0.0,2.296705961227417,0.8708123868539667,5.9,1663,337,0.0,73,0.0,46.0,0.0
"""Why does Eufy Video Doorbell have delayed notifications?""",0.0,0.713918924331665,1.4007192776659931,5.7,279,48,0.0,84,0.0,84.0,0.0,0.0,0.8253958225250244,1.2115399335798944,6.0,675,109,0.0,90,0.0,67.0,0.0
"""How to fix Eufy Video Doorbell that wont sync with the app?""",0.0,1.9039971828460693,1.0504217222692789,5.85,1088,219,0.0,92,0.0,92.0,0.0,0.0,1.9730777740478516,1.5204671804934475,5.25,1430,283,0.0,91,0.0,43.0,0.0
"""How to fix Eufy Video Doorbell if the motion sensor is not working?""",0.0,0.8313212394714355,1.202904427937993,4.8,372,69,0.0,71,0.0,71.0,0.0,0.0,1.9679274559020996,2.0325952504011493,5.95,1503,279,0.0,32,0.0,32.0,0.0
"""How to fix Eufy Video Doorbell that has audio delay issues?""",0.0,0.734288215637207,1.361863065079019,5.699999999999999,260,49,0.0,91,0.0,65.0,0.0,0.0,2.030895471572876,1.4771808997508669,6.0,1587,288,0.0,76,0.0,76.0,0.0
"""How to add family profiles to Samsung Family Hub Refrigerator?""",0.0,0.8078150749206543,1.237907079287067,5.7,392,70,0.0,71,0.0,71.0,0.0,0.0,1.8812413215637207,1.5946917418908715,5.85,1336,264,0.0,71,0.0,71.0,0.0
"""Why is Samsung Family Hub Refrigerators water dispenser leaking?""",0.0,1.1577908992767334,0.863713819677308,5.8,669,111,0.0,78,0.0,78.0,0.0,0.0,0.8064117431640625,2.480122613482324,6.0,610,102,0.0,67,0.0,67.0,0.0
"""How to reset LG ThinQ Washer/Dryer to factory settings?""",0.0,0.9965052604675293,2.007013991135936,5.45,547,94,0.0,75,0.0,75.0,0.0,0.0,1.549562931060791,1.2906865283810984,6.15,1198,220,0.0,52,0.0,52.0,0.0
"""How to update firmware on LG ThinQ Washer/Dryer?""",0.0,0.6760876178741455,1.4790982315922871,5.7,233,46,0.0,79,0.0,79.0,0.0,0.0,1.5760176181793213,1.2690213465434868,5.95,1058,218,0.0,91,0.0,91.0,0.0
"""How to connect LG ThinQ Washer/Dryer to Google Assistant?""",0.0,0.620154619216919,1.6125010908760296,5.65,181,41,0.0,80,0.0,80.0,0.0,0.0,1.6498339176177979,1.21224323166176,5.95,1042,231,0.0,76,0.0,76.0,0.0
"""How to add family members to control LG ThinQ Washer/Dryer?""",0.0,0.7477395534515381,1.3373640532764752,5.5,281,57,0.0,78,0.0,78.0,0.0,0.0,1.6308259963989258,1.2263724054051635,5.95,1106,228,0.0,70,0.0,70.0,0.0
"""How to reset Apple Watch to factory settings?""",0.0,0.5955157279968262,1.679216774615784,5.6,231,37,0.0,70,0.0,70.0,0.0,0.0,1.4928014278411865,2.0096443800566175,6.0,1050,215,0.0,91,0.0,91.0,0.0
"""How to update the Apple Watch firmware?""",0.0,0.6240665912628174,1.6023931003509746,5.35,227,40,0.0,67,0.0,67.0,0.0,0.0,1.6391146183013916,1.8302563875065818,6.300000000000001,1226,232,0.0,91,0.0,68.0,0.0
"""What if the Apple Watch screen is unresponsive?""",0.0,0.5923724174499512,1.6881272161636756,5.65,244,39,0.0,76,0.0,50.0,0.0,0.0,1.5717334747314453,1.2724803741554351,5.95,1244,224,0.0,91,0.0,91.0,0.0
"""How to enable Fall Detection on Apple Watch?""",0.0,0.6152970790863037,1.6252311834258995,5.65,207,38,0.0,77,0.0,77.0,0.0,0.0,1.406090497970581,1.4223835541792191,5.95,922,193,0.0,75,0.0,75.0,0.0
"""How to fix Apple Watch that wont turn on?""",0.0,1.0152812004089355,1.9698975999911872,5.6,565,94,0.0,71,0.0,71.0,0.0,0.0,2.979485034942627,1.006885406309108,6.25,2188,434,0.0,71,0.0,48.0,0.0
"""How to enable always-on display on Apple Watch?""",0.0,0.6264247894287109,1.5963608351353977,5.699999999999999,215,41,0.0,88,0.0,63.0,0.0,0.0,0.9641468524932861,2.0743727937573895,5.85,586,130,0.0,89,0.0,89.0,0.0
"""How to use Siri on Apple Watch?""",0.0,0.5963361263275146,1.6769066233842778,5.4,194,38,0.0,92,0.0,92.0,0.0,0.0,0.7933666706085205,0.0,6.050000000000001,609,104,0.0,85,0.0,85.0,0.0
"""How to enable sleep tracking on Apple Watch?""",0.0,0.5754268169403076,1.7378404526162818,5.4,188,36,0.0,78,0.0,78.0,0.0,0.0,1.198209524154663,0.8345785773190131,5.95,849,167,0.0,67,0.0,67.0,0.0
"""How to fix Samsung Galaxy Watch that wont connect to a phone?""",0.0,1.0505707263946533,1.9037271358822452,5.8,517,97,0.0,87,0.0,87.0,0.0,0.0,0.9694206714630127,1.0315439204426378,5.85,705,132,0.0,59,0.0,59.0,0.0
"""What if the Samsung Galaxy Watch screen is unresponsive?""",0.0,0.5958364009857178,1.6783130375128934,5.4,224,38,0.0,91,0.0,91.0,0.0,0.0,1.3869102001190186,1.4420544313741228,5.9,1101,199,0.0,88,0.0,88.0,0.0
"""How to fix Samsung Galaxy Watch that wont charge?""",0.0,1.149721384048462,0.8697759421311586,5.7,603,114,0.0,79,0.0,79.0,0.0,0.0,2.0361108779907227,1.4733971673297515,5.95,1667,297,0.0,92,0.0,68.0,0.0
"""How to share activity data with friends on Samsung Galaxy Watch?""",0.0,1.0211741924285889,0.9792648574684979,5.75,601,107,0.0,90,0.0,63.0,0.0,0.0,1.1385324001312256,2.6349711256809263,5.9,781,161,0.0,91,0.0,91.0,0.0
"""How to reset Fitbit Versa to factory settings?""",0.0,0.6824371814727783,1.465336337391487,5.6,248,46,0.0,74,0.0,74.0,0.0,0.0,1.6738991737365723,1.7922226422419787,6.15,1105,237,0.0,80,0.0,60.0,0.0
"""How to share activity data with friends on Fitbit Versa?""",0.0,0.8371293544769287,1.194558516734764,5.85,347,75,0.0,86,0.0,63.0,0.0,0.0,1.136415958404541,1.759918967353715,5.9,752,158,0.0,91,0.0,91.0,0.0
"""How to manage notifications on Fitbit Versa?""",0.0,0.7122423648834229,1.404016454659516,5.5,260,47,0.0,72,0.0,47.0,0.0,0.0,1.5615413188934326,1.280785833715164,5.75,1104,214,0.0,55,0.0,55.0,0.0
"""How to enable swim tracking on Fitbit Versa?""",0.0,0.7768714427947998,1.2872142608362929,5.55,285,55,0.0,91,0.0,91.0,0.0,0.0,1.4645195007324219,0.6828178112355772,5.25,892,206,0.0,70,0.0,70.0,0.0
"""What if the Fitbit Charge screen is unresponsive?""",0.0,0.9813759326934814,1.0189775056481092,5.75,508,93,0.0,72,0.0,72.0,0.0,0.0,1.8924057483673096,1.0568558046939454,5.9,1375,257,0.0,69,0.0,69.0,0.0
"""How to use Fitbit Charge to find your phone?""",0.0,0.7734649181365967,1.2928834605818371,5.45,272,50,0.0,60,0.0,60.0,0.0,0.0,1.3680589199066162,2.192888008217857,6.050000000000001,897,179,0.0,68,0.0,47.0,0.0
"""How to set reminders to move on Fitbit Charge?""",0.0,0.8336818218231201,1.1994983863449282,5.75,297,68,0.0,79,0.0,79.0,0.0,0.0,1.1188437938690186,1.7875596316130262,5.95,682,149,0.0,92,0.0,92.0,0.0
"""How to track workouts using Xiaomi Mi Band?""",0.0,1.3186028003692627,0.7583784895034726,5.95,669,134,0.0,71,0.0,44.0,0.0,0.0,1.9030821323394775,0.5254633959333015,5.95,1429,262,0.0,86,0.0,86.0,0.0
"""How to fix Xiaomi Mi Band that wont turn on?""",0.0,0.6590490341186523,1.5173377825162775,5.699999999999999,220,43,0.0,92,0.0,66.0,0.0,0.0,1.3957669734954834,1.4329039431224266,5.9,951,189,0.0,65,0.0,65.0,0.0
"""How to enable GPS tracking on Xiaomi Mi Band?""",0.0,0.8061563968658447,1.2404540904058645,5.75,316,60,0.0,74,0.0,74.0,0.0,0.0,1.2602806091308594,1.586948164962613,5.9,805,171,0.0,91,0.0,68.0,0.0
"""How to update firmware on Withings Body+ Smart Scale?""",0.0,0.9455709457397461,1.0575621052069901,5.8,435,90,0.0,66,0.0,66.0,0.0,0.0,1.7145917415618896,1.7496876529133187,5.9,1252,244,0.0,86,0.0,86.0,0.0
"""How to replace batteries on Withings Body+ Smart Scale?""",0.0,0.6432709693908691,0.0,5.45,253,43,0.0,66,0.0,66.0,0.0,0.0,1.5837852954864502,1.2627974294861053,6.1,1309,228,0.0,54,0.0,54.0,0.0
"""How to troubleshoot Withings Body+ Smart Scale showing inconsistent measurements?""",0.0,0.6420433521270752,0.0,5.4,247,46,0.0,74,0.0,74.0,0.0,0.0,1.768895149230957,1.1306492648067348,6.0,1400,249,0.0,71,0.0,71.0,0.0
"""How to update personal information on Withings Body+ Smart Scale?""",0.0,0.993126630783081,1.0069209393877494,5.8,542,92,0.0,91,0.0,91.0,0.0,0.0,1.1654860973358154,0.8580110927835094,5.95,798,165,0.0,79,0.0,79.0,0.0
"""How to reset Kinsa Smart Thermometer to factory settings?""",0.0,0.547616720199585,1.8260947175562345,5.4,131,29,0.0,58,0.0,37.0,0.0,0.0,1.1053266525268555,0.9047099314178858,6.3,786,148,0.0,76,0.0,76.0,0.0
"""How to fix Oura Ring showing incorrect readings?""",0.0,1.2141022682189941,0.8236538438117101,5.65,683,122,0.0,71,0.0,71.0,0.0,0.0,2.0587940216064453,1.457163741742348,6.05,1595,297,-0.9375,91,-1.0,67.0,0.0
"""How to change temperature units on Oura Ring?""",0.0,0.7998454570770264,1.2502415199725125,5.699999999999999,367,66,0.0,73,0.0,73.0,0.0,0.0,1.0111706256866455,0.9889527786866144,6.0,650,132,0.0,71,0.0,71.0,0.0
"""How to view historical health data on Oura Ring?""",0.0,0.6980705261230469,0.0,5.5,246,49,0.0,92,0.0,68.0,0.0,0.0,1.1956472396850586,0.8363670878899844,6.050000000000001,817,172,0.0,77,0.0,77.0,0.0
"""How to delete data from Oura Ring?""",0.0,0.5695695877075195,1.7557117191316787,5.6,188,37,0.0,68,0.0,68.0,0.0,0.0,0.9962139129638672,1.003800475968017,5.75,613,137,0.0,60,0.0,60.0,0.0
"""How to enable bedtime reminders on Oura Ring?""",0.0,1.3392252922058105,1.493400708333414,5.95,677,142,0.0,92,0.0,92.0,0.0,0.0,1.2016890048980713,1.6643241236683644,6.15,825,165,0.0,77,0.0,77.0,0.0
"""How to enable readiness notifications on Oura Ring?""",0.0,0.7082037925720215,1.4120229381576443,5.65,270,50,0.0,58,0.0,58.0,0.0,0.0,1.2898764610290527,0.7752680432677241,5.95,893,174,0.0,90,0.0,90.0,0.0
"""How to reset Arlo Ultra to factory settings?""",0.0,1.057837724685669,0.9453245773554119,5.6,529,97,0.0,81,0.0,55.0,0.0,0.0,1.1002264022827148,1.8178076765402076,5.85,814,154,0.0,91,0.0,91.0,0.0
"""How to change video resolution on Arlo Ultra?""",0.0,0.7174923419952393,1.393743098662544,5.7,235,51,0.0,67,0.0,67.0,0.0,0.0,1.2785859107971191,0.0,6.5,853,172,0.0,71,0.0,71.0,0.0
"""How to add a new user to Arlo Ultra?""",0.0,1.9131906032562256,1.0453741496519213,5.800000000000001,1178,231,0.0,62,0.0,62.0,0.0,0.0,2.518674612045288,1.1911026480566165,6.05,1775,372,0.0,89,0.0,89.0,0.0
"""How to view recorded footage on Arlo Ultra?""",0.0,1.3006994724273682,1.5376342055929482,6.1,691,142,0.25,70,0.0,70.0,0.0,0.0,1.913050651550293,1.0454506253549203,5.95,1264,280,0.1875,59,0.0,59.0,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.5588104724884033,0.0,5.45,183,36,0.0,86,0.0,86.0,0.0,0.0,1.1495494842529297,0.8699060055243915,6.1,752,157,0.0,66,0.0,66.0,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.6327271461486816,1.5804600862894158,5.65,220,41,0.0,90,0.0,66.0,0.0,0.0,1.1230440139770508,0.8904370510446666,5.9,738,152,0.0,91,0.0,91.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.6223273277282715,1.6068714251219953,5.4,220,44,0.0,88,0.0,60.0,0.0,0.0,1.6133112907409668,1.2396863590306662,6.0,1271,233,0.0,80,0.0,80.0,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,1.0097041130065918,1.9807783035014193,5.8,590,95,0.0,74,0.0,74.0,0.0,0.0,1.938624382019043,1.0316593655538668,5.9,1576,274,0.0,71,0.0,71.0,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.9812533855438232,1.0191047641021669,5.8,587,95,0.0,91,0.0,40.0,0.0,0.0,1.5084788799285889,1.988758371041961,5.9,1033,206,0.0,91,0.0,91.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,1.6625828742980957,1.8044213292333269,5.7,995,183,0.0,82,0.0,59.0,0.0,0.0,1.6094872951507568,1.242631741192892,6.0,1307,226,0.0,83,0.0,83.0,0.0
