question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to reset Apple Watch to factory settings?""",0.0,0.5691142082214355,1.7571165603547934,3.25,40.5,0.0,0.0,2.9992685317993164,1.3336585095969888,3.15,36.0,0.0
"""How to update the Apple Watch firmware?""",0.0,0.6378352642059326,1.5678029361497814,3.0,39.0,0.0,0.0,1.780449628829956,1.1233117565450854,3.6,38.5,0.0
"""What if the Apple Watch screen is unresponsive?""",0.0,0.5282561779022217,1.8930209277874817,2.9,18.5,0.0,0.0,2.782834768295288,1.7967290250082653,3.4,35.5,0.0
"""How to enable Fall Detection on Apple Watch?""",0.0,0.5528037548065186,1.8089602165402996,2.95,40.5,0.0,0.0,2.6560592651367188,2.258985738291266,3.8,44.0,0.0
"""How to fix Apple Watch that wont turn on?""",0.0,0.7223713397979736,1.384329561415883,3.4000000000000004,39.0,0.0,0.0,4.194494962692261,2.1456695216108255,3.5,37.0,0.0
"""How to enable always-on display on Apple Watch?""",0.0,0.7429885864257812,1.3459156954382432,3.1,38.0,0.0,0.0,1.9290335178375244,1.0367886205731722,3.5,43.0,0.0
"""How to use Siri on Apple Watch?""",0.0,0.6717402935028076,1.4886705616311386,3.0,43.5,0.0,0.0,2.1944098472595215,0.9114067741246565,4.1,40.0,0.0
"""How to enable sleep tracking on Apple Watch?""",0.0,0.5703392028808594,1.7533425634218325,3.2,23.0,0.0,0.0,1.8192665576934814,1.6490161858425951,3.45,35.0,0.0
"""How to fix Samsung Galaxy Watch that wont connect to a phone?""",0.0,0.6958463191986084,1.4370989288996594,2.9000000000000004,44.5,0.0,0.0,3.5634944438934326,1.683740523372854,3.5,19.5,0.0
"""What if the Samsung Galaxy Watch screen is unresponsive?""",0.0,0.5868408679962158,1.704039467144846,2.95,35.0,0.0,0.0,2.3734633922576904,2.5279513556311795,3.75,39.5,0.0
"""How to fix Samsung Galaxy Watch that wont charge?""",0.0,0.6446065902709961,1.5513338136656114,2.9000000000000004,33.5,0.0,0.0,2.8490936756134033,2.1059328625644502,3.9,28.5,0.0
"""How to share activity data with friends on Samsung Galaxy Watch?""",0.0,0.5393919944763184,3.707878538207357,2.85,33.0,0.0,0.0,2.1038713455200195,2.376571177058012,3.3,30.5,0.0
"""How to reset Fitbit Versa to factory settings?""",0.0,0.8447766304016113,3.5512346010037223,3.05,36.0,0.0,0.0,2.2923128604888916,1.308721881602274,3.6,34.0,0.0
"""How to share activity data with friends on Fitbit Versa?""",0.0,0.6193807125091553,1.6145158862761795,3.5,29.5,0.0,0.0,2.9490716457366943,1.6954488058052135,3.65,36.5,0.0
"""How to manage notifications on Fitbit Versa?""",0.0,0.7414205074310303,1.348762261060218,3.35,39.0,0.0,0.0,2.545128583908081,1.1787223714228108,3.5999999999999996,34.0,0.0
"""How to enable swim tracking on Fitbit Versa?""",0.0,0.6725928783416748,1.48678350931622,2.8,32.5,0.0,0.0,2.202420473098755,2.724275438449674,3.4,32.0,0.0
"""What if the Fitbit Charge screen is unresponsive?""",0.0,0.8452675342559814,1.183057386534202,3.4,35.0,0.0,0.0,2.916316270828247,1.714491685971938,3.3499999999999996,16.500000000000004,0.0
"""How to use Fitbit Charge to find your phone?""",0.0,0.7784578800201416,1.2845910172727866,3.0,37.0,0.0,0.0,3.255666971206665,2.1500970651817903,3.8499999999999996,31.5,0.0
"""How to set reminders to move on Fitbit Charge?""",0.0,0.623408317565918,1.6040851105522742,2.95,35.0,0.0,0.0,3.447268009185791,2.3206782816661087,3.35,34.0,0.0
"""How to track workouts using Xiaomi Mi Band?""",0.0,0.9455785751342773,1.057553572274081,3.3,40.5,0.0,0.0,3.3935585021972656,1.7680555664843673,3.3499999999999996,31.0,0.0
"""How to fix Xiaomi Mi Band that wont turn on?""",0.0,0.6457247734069824,1.5486474132359458,3.0,35.0,0.0,0.0,2.9635939598083496,2.699425126549979,3.2,29.0,0.0
"""How to enable GPS tracking on Xiaomi Mi Band?""",0.0,0.7849373817443848,1.2739869743198713,3.1500000000000004,42.0,0.0,0.0,1.8798623085021973,1.063907708002894,3.55,35.0,0.0
"""How to update firmware on Withings Body+ Smart Scale?""",0.0,0.8440558910369873,3.5542670003913637,3.15,-4.0,0.0,0.0,3.0191657543182373,1.6560866169228767,3.7,35.0,0.0
"""How to replace batteries on Withings Body+ Smart Scale?""",0.0,0.633211612701416,3.158501770785875,2.9,32.0,0.0,0.0,2.114433765411377,2.8376391344814187,3.25,38.0,0.0
"""How to troubleshoot Withings Body+ Smart Scale showing inconsistent measurements?""",0.0,0.7550666332244873,2.648772852613905,2.95,36.0,0.0,0.0,3.7172722816467285,1.3450723060263934,3.75,41.0,0.0
"""How to update personal information on Withings Body+ Smart Scale?""",0.0,0.9347608089447021,2.139584780259372,3.35,42.5,0.0,0.0,2.0591318607330322,1.4569246667535614,3.3,34.0,0.0
"""How to reset Kinsa Smart Thermometer to factory settings?""",0.0,0.5947682857513428,3.3626540754033956,2.85,41.5,0.0,0.0,1.8058710098266602,2.2149976262061886,3.4,30.5,0.0
"""How to fix Oura Ring showing incorrect readings?""",0.0,1.514127254486084,1.9813394092935304,3.2,33.0,0.0,0.0,2.958289623260498,1.3521326541349858,3.5,37.0,0.0
"""How to change temperature units on Oura Ring?""",0.0,0.5911393165588379,1.6916486046306776,2.95,31.0,0.0,0.0,2.2976503372192383,2.17613616789658,3.25,35.0,0.0
"""How to view historical health data on Oura Ring?""",0.0,0.6980674266815186,1.4325263746410613,3.1,35.5,0.0,0.0,3.7292428016662598,1.0726037999492521,3.25,34.0,0.0
"""How to delete data from Oura Ring?""",0.0,0.613971471786499,1.628740171085389,3.3,35.0,0.0,0.0,2.5211777687072754,2.7764801383243847,3.2,42.0,0.0
"""How to enable bedtime reminders on Oura Ring?""",0.0,0.6276071071624756,1.5933535305555573,3.0,35.5,0.0,0.0,2.2881174087524414,2.18520255161402,3.5999999999999996,31.5,0.0
"""How to enable readiness notifications on Oura Ring?""",0.0,0.642139196395874,1.5572947510673996,3.25,35.5,0.0,0.0,2.0374927520751953,1.4723978757443923,3.3499999999999996,34.0,0.0
"""How to reset Arlo Ultra to factory settings?""",0.0,0.6864981651306152,1.4566681322576114,2.85,39.5,0.0,0.0,3.0173680782318115,1.325658619131624,3.3,38.0,0.0
"""How to change video resolution on Arlo Ultra?""",0.0,0.8696098327636719,1.1499409991994607,3.25,32.5,0.0,0.0,2.949115514755249,2.712677736756527,3.65,36.0,0.0
"""How to add a new user to Arlo Ultra?""",0.0,0.779029369354248,1.2836486522078767,3.4000000000000004,40.0,0.0,0.0,2.2215142250061035,1.8005736605128584,3.7,22.5,0.0
"""How to view recorded footage on Arlo Ultra?""",0.0,0.5321509838104248,1.8791659330189903,2.8,36.0,0.0,0.0,3.693802833557129,1.6243422484524526,3.4,23.5,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.5933341979980469,1.6853908023052842,3.1,35.0,0.0,0.0,3.20402193069458,1.2484309054443614,3.55,27.5,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.5347938537597656,0.0,3.4000000000000004,31.5,0.0,0.0,2.3792970180511475,2.101461045875044,4.0,40.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.6323769092559814,3.1626708229361666,3.0,32.5,0.0,0.0,2.824742078781128,1.4160584890374128,3.0,35.0,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,0.5954821109771729,1.6793115721950285,3.25,41.0,0.0,0.0,4.534065008163452,1.9849737451480474,3.45,22.5,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.7253091335296631,1.378722469873648,2.9000000000000004,32.5,0.0,0.0,2.605315923690796,1.535322439642584,3.45,25.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,0.7987356185913086,1.2519787232760975,3.0,35.5,0.0,0.0,4.098975658416748,2.43963390694103,3.4,43.5,0.0
"""How to update firmware on Logitech Circle?""",0.0,0.6426348686218262,3.1121871807083203,3.5,40.5,0.0,0.0,3.022284746170044,1.9852530465907416,3.25,39.5,0.0
"""Why does Logitech Circle keep disconnecting from Wi-Fi?""",0.0,0.9533872604370117,2.09778343281435,3.2,34.0,0.0,0.0,3.112804412841797,1.6062686044050059,3.7,28.5,0.0
"""How to enable 2-way audio on Logitech Circle?""",0.0,0.6928665637969971,1.4432793444656402,3.05,33.0,0.0,0.0,2.1904380321502686,1.3695890757772908,4.050000000000001,36.0,0.0
"""What if Logitech Circle is recording too frequently?""",0.0,0.62050461769104,0.0,3.35,30.0,0.0,0.0,3.6130244731903076,1.6606585547705395,3.0999999999999996,38.0,0.0
"""How to activate privacy mode on Logitech Circle?""",0.0,0.6027452945709229,3.3181511627165623,3.25,1.0,0.0,0.0,2.5691869258880615,1.1676845969320495,3.45,35.0,0.0
"""How to fix Logitech Circle if the LED indicator is solid red?""",0.0,1.0512447357177734,1.9025065544185145,3.7,28.5,0.0,0.0,2.4802608489990234,1.2095501975975007,3.4,33.5,0.0
"""How to recalibrate motion detection on SimpliSafe camera?""",0.0,0.8414766788482666,3.5651611927080475,3.0,37.0,0.0,0.0,4.215919256210327,1.1859809678840048,3.8499999999999996,35.0,0.0
"""How to connect SimpliSafe to Amazon Alexa?""",0.0,0.8083157539367676,2.474280614055034,3.3,28.0,0.0,0.0,2.9733099937438965,1.3453020399544529,4.0,35.0,0.0
"""How to fix SimpliSafe showing poor night vision?""",0.0,0.7990944385528564,1.2514165432186837,2.95,40.5,0.0,0.0,2.389596700668335,2.510883948877522,3.25,35.0,0.0
"""How to update firmware on Ring Alarm Security Kit?""",0.0,0.7984881401062012,2.5047335076681243,3.3,29.5,0.0,0.0,2.7601237297058105,1.4492103947916015,3.5999999999999996,33.5,0.0
"""How to fix Ring Alarm showing poor night vision on cameras?""",0.0,0.6784021854400635,1.4740518551696795,2.8499999999999996,41.5,0.0,0.0,3.1629884243011475,1.8969402334516883,3.9,41.5,0.0
"""How to extend battery life of Ring Alarm sensors?""",0.0,0.5269606113433838,1.8976750414984236,3.0,28.0,0.0,0.0,2.4040300846099854,1.2479045163392017,3.55,35.0,0.0
"""How to delete ADT Smart Home event history?""",0.0,0.5308961868286133,0.0,3.25,33.5,0.0,0.0,2.219298839569092,2.703556588695019,3.15,34.0,0.0
"""What if the ADT Control app is crashing frequently?""",0.0,0.5601820945739746,3.5702676314933393,3.0,43.5,0.0,0.0,2.2421507835388184,1.7840013389682872,3.4,34.0,0.0
"""Why is ADT Smart Home camera not recording audio?""",0.0,0.5776309967041016,1.731209034322915,2.65,21.0,0.0,0.0,1.7490649223327637,2.2869362645866356,3.6500000000000004,21.5,0.0
"""How to silence an alarm on Nest Protect?""",0.0,1.6060914993286133,1.867888598659659,3.55,34.0,0.0,0.0,2.1541521549224854,1.8568790467563607,3.65,39.5,0.0
"""How to replace Nest Protect if its faulty?""",0.0,1.3177192211151123,3.035548040815287,3.3,44.0,0.0,0.0,3.7928972244262695,1.3182534891272881,3.5999999999999996,32.5,0.0
"""How to check the manufacturing date of Nest Protect?""",0.0,0.5499401092529297,0.0,3.0,22.0,0.0,0.0,2.892965793609619,1.728330148611844,3.3,20.5,0.0
"""How to silence Nest Protect during cooking?""",0.0,0.9668216705322266,1.0343169071204639,3.2,35.5,0.0,0.0,3.7086756229400635,1.0785521319951983,3.9,39.5,0.0
"""How to replace batteries in First Alert Onelink?""",0.0,0.6341507434844971,1.576912130551712,2.85,27.0,0.0,0.0,3.52280330657959,1.1354593634364338,3.7,23.5,0.0
"""How to silence an alarm on First Alert Onelink?""",0.0,0.5988845825195312,0.0,3.05,35.0,0.0,0.0,2.1070687770843506,1.4237788688382422,3.75,44.0,0.0
"""How to change Wi-Fi network on First Alert Onelink?""",0.0,0.8511831760406494,1.17483525068425,3.3,40.5,0.0,0.0,3.1223132610321045,2.241927511683064,3.15,39.5,0.0
"""How to enable Nightly Promise on First Alert Onelink?""",0.0,0.645606517791748,1.5489310786692807,3.25,26.0,0.0,0.0,3.2443957328796387,1.849342834227367,3.2,35.0,0.0
"""How to fix First Alert Onelink if it wont turn on?""",0.0,0.9182446002960205,1.089034446463999,3.05,31.5,0.0,0.0,2.1026394367218018,1.4267781473169725,4.15,34.0,0.0
"""How to troubleshoot First Alert Onelink if the alarm is too quiet?""",0.0,0.7971243858337402,2.509018712191515,3.3,23.5,0.0,0.0,2.8079402446746826,1.780664673858676,3.4,35.0,0.0
"""How to silence an alarm on Kidde Smart Smoke Alarm?""",0.0,0.6906819343566895,1.4478444422226655,2.8,32.0,0.0,0.0,2.141232967376709,2.8021238657415184,3.75,34.0,0.0
"""How to check sensor status on Kidde Smart Smoke Alarm?""",0.0,0.733095645904541,1.3640784876920469,3.25,23.0,0.0,0.0,2.891819715499878,1.3832120925656552,2.75,38.5,0.0
"""How to enable Nightly Promise on Kidde Smart Smoke Alarm?""",0.0,0.9391458034515381,2.12959477926561,3.5,39.5,0.0,0.0,2.3162589073181152,0.8634613314078453,3.25,43.5,0.0
"""How to update firmware on Samsung SmartThings Hub?""",0.0,1.2843644618988037,1.5571903920824968,3.5,33.0,0.0,0.0,2.312382221221924,2.594726747566451,3.45,43.0,0.0
"""What if Samsung SmartThings Hub is not responsive?""",0.0,0.678476095199585,1.4738912794086962,3.05,43.0,0.0,0.0,3.2379801273345947,1.23533803256949,3.8499999999999996,43.0,0.0
"""How to test Samsung SmartThings Hub connectivity?""",0.0,0.6093142032623291,1.6411893808586961,2.7,25.0,0.0,0.0,3.2907583713531494,1.2155252828106726,3.4,35.0,0.0
"""How to troubleshoot connectivity issues with Samsung SmartThings Hub?""",0.0,0.6816332340240479,1.4670646178672249,3.25,31.0,0.0,0.0,3.4402987957000732,1.1626897073591707,3.2,34.5,0.0
"""How to enable SmartThings Energy feature on Samsung SmartThings Hub?""",0.0,0.694432258605957,1.4400252689967883,3.25,39.0,0.0,0.0,2.572237253189087,1.1662998801054762,3.7,38.5,0.0
"""What if Amazon Echo is giving incorrect responses?""",0.0,0.9541401863098145,2.0961280414543126,2.95,42.5,0.0,0.0,3.2176549434661865,1.5539267223643054,3.9,32.0,0.0
"""How to create an automation with Apple HomeKit?""",0.0,1.3449139595031738,1.4870839772816578,3.4000000000000004,38.5,0.0,0.0,3.5884127616882324,2.2293979347667534,4.0,42.5,0.0
"""What if an Apple HomeKit device is not responding?""",0.0,0.5640950202941895,1.7727509799281085,2.6,27.0,0.0,0.0,3.8352556228637695,2.0859105068011767,3.65,38.5,0.0
"""How to troubleshoot connectivity issues with Apple HomeKit?""",0.0,0.6734857559204102,2.9696247952106596,3.0,13.5,0.0,0.0,3.5117838382720947,1.7085334053340857,3.8499999999999996,40.0,0.0
"""How to fix Apple HomeKit if an accessory is showing?""",0.0,0.6609563827514648,1.5129591393596635,2.65,31.0,0.0,0.0,4.873960971832275,1.4362035396785746,3.8499999999999996,35.0,0.0
"""How to fix Apple HomeKit if automations are not running?""",0.0,0.6224944591522217,1.6064400016684415,3.45,31.5,0.0,0.0,2.6576454639434814,2.2576374770084175,3.2,43.0,0.0
"""How to reset Home Hub in Apple HomeKit?""",0.0,1.3263099193572998,1.5079431819149618,3.25,39.0,0.0,0.0,2.524703025817871,1.1882585671736299,3.5999999999999996,40.0,0.0
"""How to fix Apple HomeKit if the app crashes frequently?""",0.0,0.5781338214874268,1.7297033365498033,2.8499999999999996,10.5,0.0,0.0,2.99010968208313,2.006615354598025,3.2,35.0,0.0
"""How to reset Wi-Fi settings on Logitech Harmony Hub?""",0.0,0.748124361038208,1.3366761625184116,3.4,41.0,0.0,0.0,3.9163827896118164,2.042701244939536,3.25,34.0,0.0
"""How to enable push notifications on Logitech Harmony Hub?""",0.0,0.5989348888397217,1.6696305702550183,3.45,24.5,0.0,0.0,3.2245864868164062,1.8607036978330123,3.4,39.5,0.0
"""How to troubleshoot connectivity issues with Logitech Harmony Hub?""",0.0,0.7135121822357178,2.8030355329522574,3.35,16.000000000000004,0.0,0.0,2.912517547607422,2.403418995964885,3.3,17.999999999999996,0.0
"""How to clean Logitech Harmony Hub?""",0.0,0.583073616027832,1.7150493051193032,2.95,35.0,0.0,0.0,2.995795488357544,1.6690057847510094,3.55,41.0,0.0
"""How to silence alerts on Logitech Harmony Hub?""",0.0,0.606856107711792,1.647837085746215,2.95,32.0,0.0,0.0,3.416419506072998,1.4635205047603728,3.25,40.0,0.0
"""What if BroadLink RM Pro+ is not responding?""",0.0,0.6686191558837891,1.4956197279111427,3.05,35.0,0.0,0.0,2.5564143657684326,2.347037350572017,3.8,19.0,0.0
"""How to troubleshoot connectivity issues with BroadLink RM Pro+?""",0.0,0.8344953060150146,2.396658178401061,3.15,35.5,0.0,0.0,3.582939386367798,1.3955022568961295,3.5999999999999996,23.0,0.0
"""How to clean BroadLink RM Pro+?""",0.0,0.5479509830474854,1.8249807572887058,3.1500000000000004,35.0,0.0,0.0,3.250457525253296,2.1535429845234653,3.4,20.000000000000004,0.0
"""How to link BroadLink RM Pro+ to Amazon Alexa?""",0.0,0.8412203788757324,1.188749137693933,2.9,35.5,0.0,0.0,3.8123927116394043,1.0492098539031531,3.7,31.0,0.0
"""How to update personal information in BroadLink account?""",0.0,0.556190013885498,1.79794669993446,3.05,37.5,0.0,0.0,1.9980592727661133,2.0019426122744726,3.7,42.0,0.0
"""How to fix BroadLink RM Pro+ if the LED indicator is blinking red?""",0.0,0.8160619735717773,1.2253971296104447,3.3,35.5,0.0,0.0,2.370412588119507,0.8437349725622317,3.2,42.0,0.0
"""How to connect Caavo Control Center to Wi-Fi?""",0.0,0.7148430347442627,2.797817007081183,3.1,18.5,0.0,0.0,2.627676248550415,0.7611287734188502,3.75,33.0,0.0
"""How to deactivate Caavo Control Center during a move?""",0.0,0.5369181632995605,1.8624812277791478,2.95,35.5,0.0,0.0,3.037703275680542,1.316784306098191,3.5,24.0,0.0
"""How to set up Caavo Control Center after a power outage?""",0.0,0.574378490447998,1.7410122708792948,3.4,35.0,0.0,0.0,2.7700626850128174,2.166015965076937,3.75,39.0,0.0
"""How to silence alerts on Caavo Control Center?""",0.0,0.5164835453033447,0.0,2.85,44.0,0.0,0.0,2.305178642272949,1.7352234341615063,3.65,28.0,0.0
"""How to troubleshoot connectivity issues with Withings Body Cardio?""",0.0,0.9194660186767578,1.087587773432054,3.4,24.0,0.0,0.0,3.35028076171875,2.089377129219947,3.15,31.0,0.0
"""How to change Wi-Fi network on Withings Body Cardio?""",0.0,0.8676373958587646,3.4576656265844705,3.3499999999999996,36.0,0.0,0.0,2.7837717533111572,2.873798827250916,3.7,39.0,0.0
"""How to fix Withings Body Cardio if heart rate is not being measured?""",0.0,0.7035953998565674,2.842542746026076,3.2,33.5,0.0,0.0,3.2247817516326904,2.4807880396710478,3.65,36.0,0.0
"""What if the Eufy Smart Scale doesnt detect multiple users accurately?""",0.0,0.686089038848877,0.0,3.0,31.0,0.0,0.0,3.283616781234741,1.8272534219859429,3.65,34.0,0.0
"""In case of inconsistent body composition readings on the Eufy Smart Scale, what should I do?""",0.0,0.7420449256896973,2.6952546008460234,3.05,43.5,0.0,0.0,3.1589717864990234,1.5827934967226978,3.35,18.0,0.0
"""How to reset Fitbit Aria to factory settings?""",0.0,0.6386585235595703,1.5657819681565974,2.9000000000000004,35.5,0.0,0.0,2.462329387664795,2.842836557557129,3.65,35.0,0.0
"""Why is Fitbit Aria showing no readings on the app?""",0.0,0.6522476673126221,1.5331599484583376,2.85,32.0,0.0,0.0,3.55751633644104,1.4054749232727812,3.8499999999999996,42.5,0.0
"""What if Fitbit Aria is stuck on a firmware update?""",0.0,0.7469756603240967,2.6774634117706944,3.15,15.500000000000002,0.0,0.0,3.0853796005249023,1.2964369114642171,4.2,35.0,0.0
"""In case of problems with weight history on Fitbit Aria, what should I do?""",0.0,0.7157242298126221,0.0,3.0,24.0,0.0,0.0,3.313356399536133,2.716278876990642,3.5999999999999996,44.0,0.0
"""Why is Fitbit Aria not showing heart rate?""",0.0,0.5403153896331787,1.850770900081141,2.95,45.0,0.0,0.0,4.077286958694458,1.7168278982847724,3.35,34.5,0.0
"""How to reset Sleep Number 360 Smart Bed to factory settings?""",0.0,0.6051528453826904,1.6524750856400654,3.0,26.5,0.0,0.0,3.2667927742004395,1.5305531588920773,3.3,35.0,0.0
"""In case of a power outage, how to reset Sleep Number 360 Smart Bed?""",0.0,0.5607481002807617,1.783331944412115,3.05,27.5,0.0,0.0,1.9815819263458252,2.5232365785746955,3.25,36.5,0.0
"""Why is Sleep Number 360 Smart Bed showing low responsiveness in the app?""",0.0,0.570164680480957,1.7538792461777006,3.1,43.0,0.0,0.0,3.096693754196167,2.260475382984458,3.3,34.0,0.0
"""Why is Sleep Number 360 Smart Bed showing offline in the app?""",0.0,0.6508021354675293,1.536565333000242,2.95,31.5,0.0,0.0,2.5780398845672607,1.5515663756577713,3.65,25.5,0.0
"""Why is Sleep Number 360 Smart Bed not recording partners sleep data?""",0.0,0.8693492412567139,2.3005713987969476,3.35,20.5,0.0,0.0,2.9298062324523926,1.3652780022426356,3.3,16.500000000000004,0.0
"""How to activate anti-snore feature on Sleep Number 360 Smart Bed?""",0.0,0.6713430881500244,0.0,2.95,35.5,0.0,0.0,2.688422918319702,2.6037570027768644,4.15,34.5,0.0
"""How to clean the SleepIQ sensor on Sleep Number 360 Smart Bed?""",0.0,0.603541374206543,1.6568872371239822,2.95,30.0,0.0,0.0,2.753218173980713,2.1792679042673213,3.25,37.5,0.0
"""How to adjust ResMed S+ sensitivity?""",0.0,0.6233303546905518,1.6042857410586622,3.25,23.5,0.0,0.0,2.887556314468384,2.424195145536137,3.3,43.0,0.0
"""What if ResMed S+ is giving incorrect sleep scores?""",0.0,0.585578203201294,3.415427673134678,2.9,30.0,0.0,0.0,2.6901183128356934,2.230385173533702,3.8499999999999996,43.5,0.0
"""Why is ResMed S+ showing inaccurate breathing patterns?""",0.0,0.7255027294158936,1.3783545663628258,2.9,42.0,0.0,0.0,2.491515874862671,1.2040862473595397,3.65,44.0,0.0
"""How to deactivate notifications from ResMed S+?""",0.0,0.5856447219848633,1.7075198707720598,3.1,26.0,0.0,0.0,2.5457077026367188,1.5712723011591716,3.45,30.0,0.0
"""How to connect Withings Sleep Analyzer to Wi-Fi?""",0.0,0.8426680564880371,2.373413807013787,3.35,20.999999999999996,0.0,0.0,3.669734001159668,2.1799945166252326,3.25,19.499999999999996,0.0
"""How to deactivate Withings Sleep Analyzer temporarily?""",0.0,0.7542271614074707,0.0,3.05,30.5,0.0,0.0,2.2280945777893066,1.7952559284839538,3.8,37.5,0.0
"""How to link Withings Sleep Analyzer to Apple Health?""",0.0,0.6494998931884766,1.5396461346436332,2.9,27.0,0.0,0.0,2.449542284011841,1.224718601340213,3.3499999999999996,35.5,0.0
"""What if Withings Sleep Analyzer data is inconsistent?""",0.0,0.5653989315032959,1.7686626986369909,3.15,16.499999999999996,0.0,0.0,2.71865177154541,1.1034881448957223,3.7,18.499999999999996,0.0
"""How to fix Withings Sleep Analyzer if it fails to power on?""",0.0,0.7065563201904297,1.4153153420658278,3.2,35.5,0.0,0.0,2.9995603561401367,1.3335287592433855,3.5999999999999996,41.0,0.0
"""What if Withings Sleep Analyzer is not detecting snoring?""",0.0,0.547919511795044,1.8250855800389032,3.2,36.5,0.0,0.0,3.361027717590332,1.1901121728525879,3.65,44.0,0.0
"""What if Omron Evolv is not turning on?""",0.0,0.6086781024932861,3.2858090209047113,3.05,31.0,0.0,0.0,2.5715034008026123,1.1666327172905002,3.8,37.5,0.0
"""How to set a measurement reminder in the Omron Connect app?""",0.0,0.5779902935028076,1.7301328607765503,3.55,43.0,0.0,0.0,2.052673578262329,0.974339038208941,3.6,34.0,0.0
"""How to activate measurement history on Omron Connect for Omron Evolv?""",0.0,0.6526446342468262,1.5322274137029013,2.95,32.5,0.0,0.0,3.136580228805542,1.2752742503657584,3.9,41.5,0.0
"""How to deactivate Omron Evolv before traveling?""",0.0,0.5997347831726074,1.6674037058713107,2.7,33.5,0.0,0.0,1.6419358253479004,1.2180744028618855,3.45,37.5,0.0
"""Why is Omron Evolv showing low battery even after replacing batteries?""",0.0,0.6943666934967041,1.4401612424168457,2.95,33.0,0.0,0.0,2.052489995956421,1.46163928004888,3.65,34.5,0.0
"""How to change the units of measurement on Omron Evolv?""",0.0,0.5676419734954834,0.0,3.05,41.5,0.0,0.0,1.75628662109375,2.277532580364447,3.25,20.5,0.0
"""How to fix Omron Evolv if it does not inflate?""",0.0,0.6729042530059814,1.4860955262725077,3.45,42.0,0.0,0.0,3.3217504024505615,2.4083687907735016,3.3,40.5,0.0
"""Why does Omron Evolv display Err during measurement?""",0.0,0.6432209014892578,1.5546758472658764,3.1,37.5,0.0,0.0,2.6668245792388916,2.6248445640159463,3.4,20.499999999999996,0.0
"""Why is iHealth Track Bluetooth not pairing?""",0.0,0.6624801158905029,1.5094792673964181,2.9,35.0,0.0,0.0,3.3800501823425293,1.183414382690325,3.25,27.5,0.0
"""How to adjust settings on iHealth Track?""",0.0,1.6942353248596191,1.180473556804595,3.2,32.0,0.0,0.0,2.481379508972168,1.6120065413361524,3.0,33.0,0.0
"""How to fix data inconsistencies on iHealth Track?""",0.0,0.5872921943664551,1.7027299351012941,2.75,32.0,0.0,0.0,3.6103675365448,1.9388607750171916,3.3499999999999996,36.0,0.0
"""How to activate measurement history on iHealth MyVitals for iHealth Track?""",0.0,0.8946313858032227,1.117778803502702,3.0,31.5,0.0,0.0,3.520552158355713,2.2723708214384923,3.75,25.0,0.0
"""Why is Amazon Fire Stick not connecting to Wi-Fi?""",0.0,1.021383285522461,0.979064386673968,2.8499999999999996,39.0,0.0,0.0,2.7592623233795166,1.8120785246233295,3.75,16.499999999999996,0.0
"""Why is Amazon Fire Stick showing a black screen?""",0.0,0.886326789855957,1.1282520301136416,3.3,18.499999999999996,0.0,0.0,3.372396469116211,1.4826252031126232,3.45,32.5,0.0
"""How to connect Amazon Fire Stick to a new Wi-Fi network without the remote?""",0.0,0.8410961627960205,1.188924696404312,3.1,26.5,0.0,0.0,3.2067296504974365,1.5592209337709846,3.5,35.0,0.0
"""Why is Amazon Fire Stick overheating?""",0.0,0.6275894641876221,3.186796646739963,3.3499999999999996,35.0,0.0,0.0,2.978947877883911,1.0070669655795244,3.75,42.5,0.0
"""How to restart Google Chromecast?""",0.0,0.9227814674377441,1.0836801943755507,3.7,18.0,0.0,0.0,3.809757709503174,1.574903302914421,3.0,29.0,0.0
"""How to factory reset Google Chromecast without using the app?""",0.0,0.6819636821746826,2.932707492024702,3.4,30.5,0.0,0.0,2.418327569961548,1.2405267331289676,3.45,34.5,0.0
"""How to change the display resolution on Google Chromecast?""",0.0,0.68306565284729,1.4639881186101096,2.8499999999999996,35.0,0.0,0.0,2.7252190113067627,2.2016579126697797,3.55,35.0,0.0
"""How to fix Google Chromecast if there is no sound?""",0.0,0.6539716720581055,3.0582364427254283,2.8499999999999996,39.0,0.0,0.0,2.793224811553955,1.4320365419401684,3.8,38.5,0.0
"""How to fix Google Chromecast if the video quality is poor?""",0.0,0.8177688121795654,1.222839493397497,3.3,32.0,0.0,0.0,3.0198781490325928,2.317974320335794,3.8,21.999999999999996,0.0
"""How to adjust the volume on Google Chromecast?""",0.0,0.6692559719085693,2.9883932067090377,2.95,35.0,0.0,0.0,1.7497305870056152,2.857582782820205,3.95,18.5,0.0
"""How to enable ambient mode on Google Chromecast?""",0.0,0.9645681381225586,2.0734667888717904,3.3499999999999996,35.0,0.0,0.0,2.4185497760772705,1.6538836783786866,3.65,38.5,0.0
