question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to connect LG ThinQ Washer/Dryer to Google Assistant?""",0.0,0.5966641902923584,3.351969219099465,15.35,26.0,0.0,0.0,2.842998743057251,1.4069650961924731,16.1,29.0,0.0
"""How to add family members to control LG ThinQ Washer/Dryer?""",0.0,0.5973684787750244,1.6740086488154016,15.6,20.0,0.0,0.0,2.5608277320861816,1.1714962167934422,15.7,25.0,0.0
"""How to reset Apple Watch to factory settings?""",0.0,0.45595693588256836,2.1931895784487865,15.65,11.0,0.0,0.0,2.8888134956359863,1.3846515207863932,15.850000000000001,39.5,0.0
"""How to update the Apple Watch firmware?""",0.0,0.4749453067779541,2.105505593440066,15.3,33.0,0.0,0.0,2.8071510791778564,1.4249322131860904,16.1,29.5,0.0
"""What if the Apple Watch screen is unresponsive?""",0.0,0.4131343364715576,2.4205201836762265,15.2,5.0,0.0,0.0,2.930217981338501,2.0476292338012523,16.1,28.5,0.0
"""How to enable Fall Detection on Apple Watch?""",0.0,0.4089059829711914,2.4455499348111602,15.3,14.0,0.0,0.0,2.294320583343506,2.1792944003979646,16.55,34.5,0.0
"""How to fix Apple Watch that wont turn on?""",0.0,0.5106806755065918,1.9581708256533092,15.25,31.5,0.0,0.0,3.653097152709961,1.9161822714755776,16.15,24.5,0.0
"""How to enable always-on display on Apple Watch?""",0.0,0.4739530086517334,2.1099138137002584,15.600000000000001,17.999999999999996,0.0,0.0,2.2236483097076416,1.7988456099539911,15.6,30.5,0.0
"""How to use Siri on Apple Watch?""",0.0,0.47017550468444824,2.1268653726932643,15.6,25.0,0.0,0.0,2.9505887031555176,1.6945770837705871,16.35,36.0,0.0
"""How to enable sleep tracking on Apple Watch?""",0.0,0.6028909683227539,1.6586747066122725,15.75,23.5,0.0,0.0,2.043947219848633,1.9569976960055018,16.15,22.500000000000004,0.0
"""How to fix Samsung Galaxy Watch that wont connect to a phone?""",0.0,0.5033652782440186,1.9866288820865317,15.35,20.0,0.0,0.0,3.0852537155151367,1.6206122611097669,16.15,11.0,0.0
"""What if the Samsung Galaxy Watch screen is unresponsive?""",0.0,0.4716780185699463,2.1200903171909,15.15,36.0,0.0,0.0,2.7548391819000244,1.4519903834237489,16.05,39.0,0.0
"""How to fix Samsung Galaxy Watch that wont charge?""",0.0,0.5322351455688477,0.0,15.65,23.5,0.0,0.0,2.7232325077056885,1.1016319728531083,16.25,39.5,0.0
"""How to share activity data with friends on Samsung Galaxy Watch?""",0.0,0.4700324535369873,4.25502533909778,15.5,24.5,0.0,0.0,3.002660036087036,1.665190178011949,15.95,33.0,0.0
"""How to reset Fitbit Versa to factory settings?""",0.0,0.47002315521240234,2.127554757482518,15.55,24.0,0.0,0.0,2.818828821182251,1.7737863194908925,15.9,17.0,0.0
"""How to share activity data with friends on Fitbit Versa?""",0.0,0.42352867126464844,2.361115239289727,15.200000000000001,14.0,0.0,0.0,2.669908285140991,1.4981788034675487,16.2,32.5,0.0
"""How to manage notifications on Fitbit Versa?""",0.0,0.521303653717041,1.9182677751610038,15.25,29.0,0.0,0.0,2.6914186477661133,2.2293075828175852,16.450000000000003,33.0,0.0
"""How to enable swim tracking on Fitbit Versa?""",0.0,0.43650031089782715,0.0,15.899999999999999,23.999999999999996,0.0,0.0,2.862229824066162,1.7468897703327755,15.85,29.0,0.0
"""What if the Fitbit Charge screen is unresponsive?""",0.0,0.3881058692932129,0.0,15.0,12.5,0.0,0.0,3.1842498779296875,1.5702285284377806,16.4,33.0,0.0
"""How to use Fitbit Charge to find your phone?""",0.0,0.5197334289550781,1.9240632683805399,15.25,20.5,0.0,0.0,2.976125955581665,2.0160437056599596,16.25,10.5,0.0
"""How to set reminders to move on Fitbit Charge?""",0.0,0.4993107318878174,0.0,15.15,20.5,0.0,0.0,2.096827507019043,1.9076438031315364,13.6,29.5,0.0
"""How to track workouts using Xiaomi Mi Band?""",0.0,0.5354857444763184,1.8674633457834564,9.25,19.5,0.0,0.0,2.5188724994659424,1.588012097019089,14.8,39.0,0.0
"""How to fix Xiaomi Mi Band that wont turn on?""",0.0,0.5253396034240723,1.9035305799929496,15.35,20.0,0.0,0.0,2.8835694789886475,1.7339620343574804,16.05,15.5,0.0
"""How to enable GPS tracking on Xiaomi Mi Band?""",0.0,0.461287260055542,0.0,15.35,18.499999999999996,0.0,0.0,2.701077938079834,1.8511128203705813,16.200000000000003,34.0,0.0
"""How to update firmware on Withings Body+ Smart Scale?""",0.0,0.440610408782959,0.0,15.55,19.0,0.0,0.0,2.7317113876342773,1.8303544154164204,12.2,19.0,0.0
"""How to replace batteries on Withings Body+ Smart Scale?""",0.0,0.4699592590332031,4.255688044347859,15.100000000000001,18.0,0.0,0.0,2.259035587310791,1.3280003275949015,16.299999999999997,38.0,0.0
"""How to troubleshoot Withings Body+ Smart Scale showing inconsistent measurements?""",0.0,0.42328596115112305,2.3624690912961013,15.600000000000001,8.5,0.0,0.0,3.1391279697418213,1.9113588416378828,15.8,37.5,0.0
"""How to update personal information on Withings Body+ Smart Scale?""",0.0,0.5495812892913818,1.8195670403759758,15.7,27.0,0.0,0.0,2.3552563190460205,1.273746715269047,15.7,28.0,0.0
"""How to reset Kinsa Smart Thermometer to factory settings?""",0.0,0.404130220413208,0.0,15.8,19.0,0.0,0.0,2.8308277130126953,1.7662678576365602,15.8,29.5,0.0
"""How to fix Oura Ring showing incorrect readings?""",0.0,0.7425551414489746,2.6934026691921504,15.8,37.5,0.0,0.0,3.122893810272217,1.921294915717496,16.0,27.5,0.0
"""How to change temperature units on Oura Ring?""",0.0,0.6077415943145752,1.6454361678616274,15.7,25.0,0.0,0.0,2.12888240814209,1.8789201248039196,15.9,25.0,0.0
"""How to view historical health data on Oura Ring?""",0.0,0.5485455989837646,1.8230025030766632,15.55,29.5,0.0,0.0,2.3595194816589355,1.6952604253084183,15.8,33.0,0.0
"""How to delete data from Oura Ring?""",0.0,0.4019889831542969,0.0,15.15,20.0,0.0,0.0,2.196864604949951,1.8207767520073241,16.3,29.0,0.0
"""How to enable bedtime reminders on Oura Ring?""",0.0,0.4789876937866211,0.0,15.0,22.0,0.0,0.0,2.1570372581481934,1.3907965607305273,16.4,19.0,0.0
"""How to enable readiness notifications on Oura Ring?""",0.0,0.6375231742858887,1.568570430587444,15.649999999999999,29.0,0.0,0.0,2.328036069869995,1.2886398277186673,15.6,38.5,0.0
"""How to reset Arlo Ultra to factory settings?""",0.0,0.4253733158111572,0.0,15.75,22.0,0.0,0.0,2.4656214714050293,2.02788629884476,15.700000000000001,34.5,0.0
"""How to change video resolution on Arlo Ultra?""",0.0,0.559718132019043,1.7866135520602862,15.950000000000001,37.0,0.0,0.0,2.732257604598999,1.4639908013313727,15.7,18.0,0.0
"""How to add a new user to Arlo Ultra?""",0.0,0.7902915477752686,2.530711616024715,15.850000000000001,28.5,0.0,0.0,2.420891046524048,1.6522841892219335,16.0,33.5,0.0
"""How to view recorded footage on Arlo Ultra?""",0.0,0.4023246765136719,2.485554723283175,15.200000000000001,19.0,0.0,0.0,2.455592393875122,1.2217011290164872,16.2,11.0,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.4371926784515381,0.0,15.0,7.5,0.0,0.0,2.934926986694336,1.7036198933282116,16.55,38.0,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.4588797092437744,2.179220348720741,15.65,25.5,0.0,0.0,2.8207287788391113,1.7725915506337682,16.0,33.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.5459051132202148,1.8318201749441,15.149999999999999,28.5,0.0,0.0,2.11350679397583,1.4194418530146544,16.2,32.5,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,0.5244138240814209,1.90689099729726,15.6,30.5,0.0,0.0,3.275959014892578,2.13677886938713,15.95,31.0,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.4649491310119629,2.1507729196580883,15.6,33.5,0.0,0.0,2.6815736293792725,1.8645768086394516,16.5,18.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,0.6914141178131104,1.4463112254086068,15.75,16.0,0.0,0.0,2.820016384124756,2.482255081710065,12.649999999999999,29.5,0.0
"""How to update firmware on Logitech Circle?""",0.0,0.4792976379394531,0.0,13.25,6.5,0.0,0.0,2.480283260345459,1.2095392683423858,16.2,36.0,0.0
"""Why does Logitech Circle keep disconnecting from Wi-Fi?""",0.0,0.5642719268798828,1.7721951994467404,15.55,32.5,0.0,0.0,3.0123543739318848,3.6516288040978924,16.05,30.0,0.0
"""How to enable 2-way audio on Logitech Circle?""",0.0,0.5299351215362549,1.887023447512106,15.55,27.0,0.0,0.0,2.147736072540283,1.3968196736816902,16.450000000000003,31.0,0.0
"""What if Logitech Circle is recording too frequently?""",0.0,0.4735884666442871,2.111537907769688,14.7,33.5,0.0,0.0,2.5114221572875977,1.5927230666476846,11.25,20.5,0.0
"""How to activate privacy mode on Logitech Circle?""",0.0,0.6208820343017578,3.221223822730473,15.75,29.0,0.0,0.0,2.41815447807312,1.2406155302330522,16.2,33.5,0.0
"""How to fix Logitech Circle if the LED indicator is solid red?""",0.0,0.4524695873260498,4.420186584963209,15.65,20.0,0.0,0.0,2.952280044555664,1.6936062719467009,15.75,33.0,0.0
"""How to recalibrate motion detection on SimpliSafe camera?""",0.0,0.6059002876281738,3.3008731648382272,15.5,34.0,0.0,0.0,3.3530097007751465,2.087676632244649,15.9,28.0,0.0
"""How to connect SimpliSafe to Amazon Alexa?""",0.0,0.5362985134124756,1.8646331753539973,15.399999999999999,20.5,0.0,0.0,2.9365200996398926,2.04323478008409,16.15,17.999999999999996,0.0
"""How to fix SimpliSafe showing poor night vision?""",0.0,0.5968258380889893,5.02659202825927,15.35,27.0,0.0,0.0,2.89589786529541,1.7265802291998609,15.850000000000001,22.5,0.0
"""How to update firmware on Ring Alarm Security Kit?""",0.0,0.5272736549377441,1.896548387415946,15.2,14.0,0.0,0.0,2.2523186206817627,1.7759476671161523,15.9,22.999999999999996,0.0
"""How to fix Ring Alarm showing poor night vision on cameras?""",0.0,0.534714937210083,1.870155348978113,15.649999999999999,20.0,0.0,0.0,2.971970558166504,1.6823854416262403,15.8,25.5,0.0
"""How to extend battery life of Ring Alarm sensors?""",0.0,0.4379875659942627,2.2831698377761476,15.350000000000001,11.5,0.0,0.0,2.4634485244750977,2.0296750471232587,15.899999999999999,27.5,0.0
"""How to delete ADT Smart Home event history?""",0.0,0.5884168148040771,1.6994755670469015,15.8,34.5,0.0,0.0,2.240176200866699,2.2319672881379917,16.0,30.0,0.0
"""What if the ADT Control app is crashing frequently?""",0.0,0.4895665645599365,4.0852463072051695,15.2,39.0,0.0,0.0,2.841460943222046,1.7596581828531472,16.35,33.5,0.0
"""Why is ADT Smart Home camera not recording audio?""",0.0,0.5104613304138184,3.9180245022275693,15.25,15.499999999999996,0.0,0.0,2.387204170227051,2.5134004350487276,16.45,27.5,0.0
"""How to silence an alarm on Nest Protect?""",0.0,0.5483837127685547,1.8235406645294376,15.600000000000001,34.0,0.0,0.0,2.146770715713501,1.397447793582583,15.8,36.0,0.0
"""How to replace Nest Protect if its faulty?""",0.0,0.3838691711425781,2.605054209026564,15.1,0.5,0.0,0.0,2.8552560806274414,2.1013876971354355,16.25,30.0,0.0
"""How to check the manufacturing date of Nest Protect?""",0.0,0.34807753562927246,0.0,14.55,7.000000000000002,0.0,0.0,1.8710687160491943,1.0689078294362315,16.1,5.0,0.0
"""How to silence Nest Protect during cooking?""",0.0,0.4393007755279541,2.2763447180289744,15.15,16.5,0.0,0.0,1.9876701831817627,2.0124063005249826,16.35,35.5,0.0
"""How to replace batteries in First Alert Onelink?""",0.0,0.46628522872924805,2.1446100763782674,15.7,21.5,0.0,0.0,2.5910422801971436,2.3156704334230813,16.25,31.0,0.0
"""How to silence an alarm on First Alert Onelink?""",0.0,0.49741554260253906,2.0103915425919547,15.600000000000001,22.5,0.0,0.0,2.1121973991394043,2.367202990610519,15.95,36.0,0.0
"""How to change Wi-Fi network on First Alert Onelink?""",0.0,0.6281135082244873,3.184137856952799,15.55,22.000000000000004,0.0,0.0,2.253387451171875,3.5502105933178187,15.85,28.5,0.0
"""How to enable Nightly Promise on First Alert Onelink?""",0.0,0.4844493865966797,2.064199125163975,15.950000000000001,33.5,0.0,0.0,1.8902227878570557,3.174229005462285,16.5,25.0,0.0
"""How to fix First Alert Onelink if it wont turn on?""",0.0,0.5883426666259766,1.699689750080312,15.700000000000001,26.0,0.0,0.0,2.8106918334960938,2.1347057434391576,16.25,33.0,0.0
"""How to troubleshoot First Alert Onelink if the alarm is too quiet?""",0.0,0.6293232440948486,3.178017050486685,15.850000000000001,24.0,0.0,0.0,2.9420108795166016,2.3793249877957288,15.75,32.0,0.0
"""How to silence an alarm on Kidde Smart Smoke Alarm?""",0.0,0.5350902080535889,1.8688437668045332,15.600000000000001,25.5,0.0,0.0,2.415698766708374,2.4837533895728203,16.1,23.5,0.0
"""How to check sensor status on Kidde Smart Smoke Alarm?""",0.0,0.46072936058044434,2.1704716164371476,15.1,11.0,0.0,0.0,2.3607177734375,1.6943999172652922,16.299999999999997,15.0,0.0
"""How to enable Nightly Promise on Kidde Smart Smoke Alarm?""",0.0,0.5392370223999023,3.7089441505675897,15.95,19.5,0.0,0.0,2.034177541732788,1.9663966974052105,15.75,29.5,0.0
"""How to update firmware on Samsung SmartThings Hub?""",0.0,0.48726963996887207,2.052251808799278,15.3,19.5,0.0,0.0,2.487572193145752,2.8139886831373557,15.649999999999999,36.5,0.0
"""What if Samsung SmartThings Hub is not responsive?""",0.0,0.5811195373535156,5.162449043898739,15.950000000000001,19.5,0.0,0.0,3.3038625717163086,2.1187321954388496,16.0,34.5,0.0
"""How to test Samsung SmartThings Hub connectivity?""",0.0,0.47283077239990234,2.1149215710379536,15.65,34.5,0.0,0.0,3.363563299179077,2.3784300423162357,15.7,30.5,0.0
"""How to troubleshoot connectivity issues with Samsung SmartThings Hub?""",0.0,0.4684717655181885,2.1346003614389977,15.600000000000001,37.0,0.0,0.0,3.2128167152404785,2.8012802464908964,15.7,31.0,0.0
"""How to enable SmartThings Energy feature on Samsung SmartThings Hub?""",0.0,0.5011718273162842,1.9953236504840928,15.55,14.000000000000004,0.0,0.0,2.7881247997283936,2.1519840146980864,15.8,28.0,0.0
"""What if Amazon Echo is giving incorrect responses?""",0.0,0.43810033798217773,0.0,16.0,21.500000000000004,0.0,0.0,3.281501531600952,2.1331698104012076,12.899999999999999,29.5,0.0
"""How to create an automation with Apple HomeKit?""",0.0,0.5418446063995361,3.691095152333908,15.75,23.0,0.0,0.0,3.8504152297973633,1.5582734956918949,15.899999999999999,27.0,0.0
"""What if an Apple HomeKit device is not responding?""",0.0,0.5088996887207031,0.0,6.35,36.5,0.0,0.0,3.4877822399139404,2.0070060337750504,10.6,37.5,0.0
"""How to troubleshoot connectivity issues with Apple HomeKit?""",0.0,0.5277812480926514,1.8947243836643166,15.95,34.0,0.0,0.0,3.0665090084075928,1.9566223296755902,15.649999999999999,26.5,0.0
"""How to fix Apple HomeKit if an accessory is showing?""",0.0,0.5302572250366211,3.7717543591442366,15.85,22.5,0.0,0.0,3.247603178024292,1.847516359326382,15.85,29.5,0.0
"""How to fix Apple HomeKit if automations are not running?""",0.0,0.46532559394836426,2.149032877203091,15.75,14.0,0.0,0.0,3.008110523223877,1.662172969177035,15.8,26.000000000000004,0.0
"""How to reset Home Hub in Apple HomeKit?""",0.0,0.5447657108306885,1.835651510581009,15.9,17.0,0.0,0.0,2.5744574069976807,1.942156815804807,16.2,25.5,0.0
"""How to fix Apple HomeKit if the app crashes frequently?""",0.0,0.4914524555206299,2.034784827638557,15.0,25.0,0.0,0.0,3.3573787212371826,1.7871084849753935,16.25,29.5,0.0
"""How to reset Wi-Fi settings on Logitech Harmony Hub?""",0.0,0.49688243865966797,0.0,15.25,28.5,0.0,0.0,2.339075803756714,1.7100771140363877,16.1,35.0,0.0
"""How to enable push notifications on Logitech Harmony Hub?""",0.0,0.5014955997467041,1.9940354421993207,15.65,33.5,0.0,0.0,2.7161471843719482,1.8408428043853238,16.049999999999997,31.5,0.0
"""How to troubleshoot connectivity issues with Logitech Harmony Hub?""",0.0,0.499586820602417,2.001654084455751,15.850000000000001,36.5,0.0,0.0,3.6159067153930664,1.9358906495572592,15.799999999999999,32.0,0.0
"""How to clean Logitech Harmony Hub?""",0.0,0.43661975860595703,2.290322369270047,16.25,24.5,0.0,0.0,2.382611036300659,2.09853808440463,16.15,31.0,0.0
"""How to silence alerts on Logitech Harmony Hub?""",0.0,0.44095802307128906,2.2677895574595817,14.8,33.5,0.0,0.0,2.372546672821045,2.107440101085359,16.1,30.5,0.0
"""What if BroadLink RM Pro+ is not responding?""",0.0,0.5269632339477539,1.8976655970997705,16.0,33.5,0.0,0.0,2.6754136085510254,1.868869913803377,15.75,24.5,0.0
"""How to troubleshoot connectivity issues with BroadLink RM Pro+?""",0.0,0.5100452899932861,1.9606102038747457,15.5,30.5,0.0,0.0,3.16747784614563,1.578543005780635,16.35,30.5,0.0
"""How to clean BroadLink RM Pro+?""",0.0,0.45774388313293457,4.369255545942003,15.4,26.0,0.0,0.0,2.4609405994415283,2.031743472856366,16.4,28.5,0.0
"""How to link BroadLink RM Pro+ to Amazon Alexa?""",0.0,0.5615122318267822,1.7809051046824163,15.399999999999999,26.0,0.0,0.0,3.6162023544311523,1.935732382736213,15.700000000000001,28.5,0.0
"""How to update personal information in BroadLink account?""",0.0,0.45295214653015137,2.2077387372145374,15.100000000000001,22.5,0.0,0.0,2.249072313308716,2.223138833915029,16.5,25.5,0.0
"""How to fix BroadLink RM Pro+ if the LED indicator is blinking red?""",0.0,0.44440197944641113,2.250214999592901,15.399999999999999,36.5,0.0,0.0,3.4343760013580322,3.2029108040733707,16.35,29.0,0.0
"""How to connect Caavo Control Center to Wi-Fi?""",0.0,0.6172685623168945,1.6200403860608545,16.2,21.5,0.0,0.0,3.6763055324554443,2.9921343323858407,15.75,23.0,0.0
"""How to deactivate Caavo Control Center during a move?""",0.0,0.46132397651672363,4.335348045642061,5.9,9.5,0.0,0.0,2.227754831314087,2.693294574278816,10.5,26.0,0.0
"""How to set up Caavo Control Center after a power outage?""",0.0,0.5802390575408936,1.7234275890306012,15.9,30.5,0.0,0.0,3.121628999710083,2.2424189423697864,15.850000000000001,27.0,0.0
"""How to silence alerts on Caavo Control Center?""",0.0,0.47725796699523926,2.0953028951930848,15.899999999999999,31.5,0.0,0.0,2.135997772216797,1.8726611291583393,15.55,30.5,0.0
"""How to troubleshoot connectivity issues with Withings Body Cardio?""",0.0,0.464080810546875,2.154797132903487,15.05,33.0,0.0,0.0,3.2867724895477295,1.8254990325857405,14.15,21.5,0.0
"""How to change Wi-Fi network on Withings Body Cardio?""",0.0,0.572930097579956,3.4908272552752204,9.4,34.5,0.0,0.0,2.4533984661102295,2.037989372320358,15.35,27.0,0.0
"""How to fix Withings Body Cardio if heart rate is not being measured?""",0.0,0.5737485885620117,1.7429236776083306,16.0,31.5,0.0,0.0,3.258883237838745,1.8411215014803473,15.7,27.5,0.0
"""What if the Eufy Smart Scale doesnt detect multiple users accurately?""",0.0,0.6024191379547119,3.3199476477335925,16.25,30.5,0.0,0.0,2.686678171157837,1.8610342145458831,15.7,38.0,0.0
"""In case of inconsistent body composition readings on the Eufy Smart Scale, what should I do?""",0.0,0.5927844047546387,1.686953961639736,15.9,34.0,0.0,0.0,3.2736265659332275,1.5273580841602021,15.7,28.0,0.0
"""How to reset Fitbit Aria to factory settings?""",0.0,0.5154933929443359,1.9398890726560147,15.9,37.0,0.0,0.0,2.27683424949646,2.1960316176305255,15.6,39.5,0.0
"""Why is Fitbit Aria showing no readings on the app?""",0.0,0.4561939239501953,2.1920502389486165,15.25,32.0,0.0,0.0,3.0510501861572266,1.6387799921110433,15.8,29.5,0.0
"""What if Fitbit Aria is stuck on a firmware update?""",0.0,0.4908604621887207,2.0372388428681822,15.05,15.5,0.0,0.0,3.020385980606079,1.655417563220785,15.850000000000001,28.0,0.0
"""In case of problems with weight history on Fitbit Aria, what should I do?""",0.0,0.5391254425048828,1.854855885405326,15.7,31.5,0.0,0.0,3.1173477172851562,1.9247131036205105,15.6,36.5,0.0
"""Why is Fitbit Aria not showing heart rate?""",0.0,0.4037303924560547,2.4769004729014514,15.35,22.0,0.0,0.0,1.8249568939208984,2.1918325924977062,15.700000000000001,34.0,0.0
"""How to reset Sleep Number 360 Smart Bed to factory settings?""",0.0,0.4956483840942383,2.0175592861591154,15.350000000000001,19.5,0.0,0.0,2.3909802436828613,2.0911925195576457,16.0,27.999999999999996,0.0
"""In case of a power outage, how to reset Sleep Number 360 Smart Bed?""",0.0,0.5264127254486084,1.899650125568092,15.7,16.000000000000004,0.0,0.0,2.290534496307373,1.7463172925130368,16.25,27.0,0.0
"""Why is Sleep Number 360 Smart Bed showing low responsiveness in the app?""",0.0,0.5091307163238525,3.928264266668214,15.25,18.0,0.0,0.0,2.8696208000183105,1.7423904928366807,16.35,28.5,0.0
"""Why is Sleep Number 360 Smart Bed showing offline in the app?""",0.0,0.5106499195098877,1.9582887645644087,15.25,23.5,0.0,0.0,2.7677412033081055,1.0839163706543098,16.35,37.0,0.0
"""Why is Sleep Number 360 Smart Bed not recording partners sleep data?""",0.0,0.49516820907592773,2.0195157558008217,15.350000000000001,23.0,0.0,0.0,3.1530847549438477,1.58574868378023,16.35,23.0,0.0
"""How to activate anti-snore feature on Sleep Number 360 Smart Bed?""",0.0,0.497025728225708,4.023936561871393,15.350000000000001,16.0,0.0,0.0,2.3083057403564453,2.1660908746110046,16.2,27.0,0.0
"""How to clean the SleepIQ sensor on Sleep Number 360 Smart Bed?""",0.0,0.4488234519958496,0.0,15.5,23.0,0.0,0.0,3.205416679382324,2.183803449026047,15.899999999999999,21.0,0.0
"""How to adjust ResMed S+ sensitivity?""",0.0,0.6064257621765137,3.2980129221823855,15.95,27.5,0.0,0.0,2.4809587001800537,2.0153499530805115,15.7,36.5,0.0
"""What if ResMed S+ is giving incorrect sleep scores?""",0.0,0.5384600162506104,3.7142962144635097,15.8,30.5,0.0,0.0,3.132566213607788,3.5114980019308843,16.299999999999997,36.0,0.0
"""Why is ResMed S+ showing inaccurate breathing patterns?""",0.0,0.41747331619262695,2.3953626763960143,15.45,17.0,0.0,0.0,2.6755106449127197,1.8688021329710782,12.75,32.0,0.0
"""How to deactivate notifications from ResMed S+?""",0.0,0.3881721496582031,0.0,15.3,16.5,0.0,0.0,2.3464603424072266,2.1308691690353614,15.7,20.5,0.0
"""How to connect Withings Sleep Analyzer to Wi-Fi?""",0.0,0.7791037559509277,2.567052186211734,16.1,28.5,0.0,0.0,2.7402679920196533,1.824639055217369,16.05,34.5,0.0
"""How to deactivate Withings Sleep Analyzer temporarily?""",0.0,0.5047962665557861,1.980997218584972,15.45,15.999999999999996,0.0,0.0,2.278456449508667,1.7555744815143497,16.0,24.0,0.0
"""How to link Withings Sleep Analyzer to Apple Health?""",0.0,0.4868452548980713,2.0540407653994666,15.149999999999999,23.5,0.0,0.0,2.7458348274230957,1.8209398285961447,16.55,35.5,0.0
"""What if Withings Sleep Analyzer data is inconsistent?""",0.0,0.521369457244873,3.83605133021871,15.75,21.5,0.0,0.0,2.6570591926574707,1.5054237448126193,15.7,29.0,0.0
"""How to fix Withings Sleep Analyzer if it fails to power on?""",0.0,0.6531050205230713,1.5311473171622403,15.5,22.5,0.0,0.0,3.0346107482910156,1.9771893325624097,12.8,29.0,0.0
"""What if Withings Sleep Analyzer is not detecting snoring?""",0.0,0.4398484230041504,2.2735104815699128,15.55,12.5,0.0,0.0,2.9615252017974854,2.025983096938406,15.399999999999999,34.0,0.0
"""What if Omron Evolv is not turning on?""",0.0,0.5585181713104248,1.7904520414361451,15.65,37.5,0.0,0.0,2.8341188430786133,2.117060127754776,16.15,28.0,0.0
"""How to set a measurement reminder in the Omron Connect app?""",0.0,0.5131921768188477,1.948587771150069,15.55,30.5,0.0,0.0,2.2948787212371826,1.7430114990315395,15.7,19.499999999999996,0.0
"""How to activate measurement history on Omron Connect for Omron Evolv?""",0.0,0.5233991146087646,1.9105878708766635,15.8,17.999999999999996,0.0,0.0,2.5415046215057373,1.5738708346832708,16.35,15.5,0.0
"""How to deactivate Omron Evolv before traveling?""",0.0,0.39966797828674316,5.004153719227151,15.7,19.0,0.0,0.0,2.217575788497925,1.8037714971214602,15.75,30.0,0.0
"""Why is Omron Evolv showing low battery even after replacing batteries?""",0.0,0.5232419967651367,1.9111615775956041,15.6,37.0,0.0,0.0,2.317117691040039,1.7262826206316795,15.8,36.0,0.0
"""How to change the units of measurement on Omron Evolv?""",0.0,0.4863729476928711,2.056035403989118,15.65,30.5,0.0,0.0,2.906867027282715,2.0640779036967145,16.0,17.999999999999996,0.0
"""How to fix Omron Evolv if it does not inflate?""",0.0,0.44721531867980957,2.236059361631696,15.65,19.500000000000004,0.0,0.0,2.728248357772827,1.4661421818886593,16.0,28.5,0.0
"""Why does Omron Evolv display Err during measurement?""",0.0,0.5465555191040039,1.8296402927893602,15.3,17.0,0.0,0.0,2.8368070125579834,1.7625449943787317,16.4,32.5,0.0
"""Why is iHealth Track Bluetooth not pairing?""",0.0,0.49785709381103516,2.008608519258117,15.55,17.500000000000004,0.0,0.0,2.8629744052886963,2.0957225425819965,16.549999999999997,28.0,0.0
"""How to adjust settings on iHealth Track?""",0.0,0.7600305080413818,1.3157366571719815,15.8,33.5,0.0,0.0,2.459559202194214,2.0328845898649455,16.25,32.5,0.0
"""How to fix data inconsistencies on iHealth Track?""",0.0,0.44390869140625,2.2527155231658327,15.3,20.000000000000004,0.0,0.0,3.287640333175659,2.1291866781665765,16.25,27.5,0.0
"""How to activate measurement history on iHealth MyVitals for iHealth Track?""",0.0,0.6082358360290527,1.644099115447918,15.850000000000001,27.5,0.0,0.0,2.022653102874756,1.4832004537685055,16.0,31.5,0.0
"""Why is Amazon Fire Stick not connecting to Wi-Fi?""",0.0,0.7409069538116455,1.3496971446340509,15.8,32.0,0.0,0.0,3.003671646118164,1.664629356694202,16.2,33.0,0.0
"""Why is Amazon Fire Stick showing a black screen?""",0.0,0.5086133480072021,1.9661300748735562,15.649999999999999,26.5,0.0,0.0,3.2954471111297607,2.1241427229580223,16.25,35.5,0.0
"""How to connect Amazon Fire Stick to a new Wi-Fi network without the remote?""",0.0,0.44885849952697754,0.0,15.15,15.0,0.0,0.0,2.833285331726074,2.1176829360647305,16.1,26.0,0.0
"""Why is Amazon Fire Stick overheating?""",0.0,0.48189473152160645,2.075142006314083,15.700000000000001,34.5,0.0,0.0,3.5325515270233154,1.6984890253129623,16.35,30.0,0.0
"""How to restart Google Chromecast?""",0.0,0.7034499645233154,1.4215652149143667,15.6,22.5,0.0,0.0,2.0764968395233154,2.407901570004847,15.8,24.5,0.0
"""How to factory reset Google Chromecast without using the app?""",0.0,0.48831820487976074,2.047845011728207,15.899999999999999,35.0,0.0,0.0,2.5819382667541504,2.323835576263815,15.799999999999999,32.0,0.0
"""How to change the display resolution on Google Chromecast?""",0.0,0.40833425521850586,2.4489740628466685,15.55,26.5,0.0,0.0,2.6477057933807373,2.266112804149783,16.45,28.0,0.0
"""How to fix Google Chromecast if there is no sound?""",0.0,0.5099649429321289,1.9609191060260396,15.5,20.5,0.0,0.0,3.076413869857788,2.275376557291469,15.75,29.5,0.0
