question,rag_memory_diff,rag_elapsed_time,rag_estimated_cpu_usage,rag_psutil_cpu_usage,rag_gpu_load_diff_avg,rag_gpu_memory_used_diff_avg,no_context_memory_diff,no_context_elapsed_time,no_context_estimated_cpu_usage,no_context_psutil_cpu_usage,no_context_gpu_load_diff_avg,no_context_gpu_memory_used_diff_avg
"""How to enable always-on display on Apple Watch?""",0.0,0.5121967792510986,0.0,2.7,37.5,0.0,0.0,0.2667808532714844,3.7483949381534507,2.85,24.0,0.0
"""How to use Siri on Apple Watch?""",0.0,0.4934380054473877,2.0265970374382007,2.4000000000000004,7.0,0.0,0.0,0.2699272632598877,0.0,2.65,-3.0,0.0
"""How to enable sleep tracking on Apple Watch?""",0.0,0.4891235828399658,2.044473084272193,3.1,23.5,0.0,0.0,0.26793932914733887,3.732188190443644,2.35,23.0,0.0
"""How to fix Samsung Galaxy Watch that wont connect to a phone?""",0.0,0.4975097179412842,2.0100109886036637,2.8499999999999996,39.5,0.0,0.0,0.27052855491638184,0.0,3.8499999999999996,23.0,0.0
"""What if the Samsung Galaxy Watch screen is unresponsive?""",-0.984375,0.48712968826293945,2.0528414179907624,2.85,36.5,0.0,0.0,0.2665836811065674,0.0,3.05,26.0,0.0
"""How to fix Samsung Galaxy Watch that wont charge?""",0.0,0.5062174797058105,1.9754355392473661,2.4000000000000004,36.5,0.0,0.0,0.26589131355285645,0.0,2.35,9.0,0.0
"""How to share activity data with friends on Samsung Galaxy Watch?""",0.0,0.4640061855316162,2.1551436838140017,2.2,18.0,0.0,0.0,0.2660832405090332,3.758222419743651,2.9000000000000004,24.5,0.0
"""How to reset Fitbit Versa to factory settings?""",0.0,0.5142209529876709,3.8893786579070886,2.3,39.5,0.0,0.0,0.26974964141845703,0.0,3.5,22.5,0.0
"""How to share activity data with friends on Fitbit Versa?""",0.0,0.4856526851654053,2.059084672128085,2.4,39.0,0.0,0.0,0.2663593292236328,0.0,2.5,23.5,0.0
"""How to manage notifications on Fitbit Versa?""",0.0,0.5090939998626709,0.0,2.85,37.0,0.0,0.0,0.2697434425354004,0.0,2.55,23.5,0.0
"""How to enable swim tracking on Fitbit Versa?""",0.0,0.5089263916015625,3.9298413935811958,2.65,26.5,0.0,0.0,0.2711045742034912,0.0,2.5,-7.5,0.0
"""What if the Fitbit Charge screen is unresponsive?""",0.0,0.47481441497802734,2.1060860168876907,2.6500000000000004,15.5,0.0,0.0,0.266740083694458,0.0,2.4,22.0,0.0
"""How to use Fitbit Charge to find your phone?""",0.0,0.5195643901824951,1.924689256798073,2.9,39.5,0.0,0.0,0.2662074565887451,3.7564687812057316,2.95,25.5,0.0
"""How to set reminders to move on Fitbit Charge?""",0.0,0.4937756061553955,0.0,2.55,29.5,0.0,0.0,0.2652716636657715,0.0,2.45,-1.0,0.0
"""How to track workouts using Xiaomi Mi Band?""",0.0,0.5052134990692139,0.0,2.75,21.0,0.0,0.0,0.2707703113555908,3.693167079490766,2.5,-4.5,0.0
"""How to fix Xiaomi Mi Band that wont turn on?""",0.0,0.508948564529419,1.964835092763656,3.05,16.499999999999996,0.0,0.0,0.2723267078399658,0.0,2.45,0.0,0.0
"""How to enable GPS tracking on Xiaomi Mi Band?""",0.0,0.5108487606048584,1.9575265266727992,2.95,24.0,0.0,0.0,0.26888442039489746,3.7190700693299736,3.05,8.5,0.0
"""How to update firmware on Withings Body+ Smart Scale?""",0.0,0.48275303840637207,0.0,2.45,37.0,0.0,0.0,0.27254676818847656,0.0,2.95,22.0,0.0
"""How to replace batteries on Withings Body+ Smart Scale?""",0.0,0.49344778060913086,4.0531137814204055,2.7,23.5,0.0,0.0,0.2699897289276123,3.7038446016855824,2.95,8.0,0.0
"""How to troubleshoot Withings Body+ Smart Scale showing inconsistent measurements?""",0.0,0.48244690895080566,2.0727669334099907,2.95,40.5,0.0,0.0,0.2677779197692871,0.0,2.5999999999999996,25.0,0.0
"""How to update personal information on Withings Body+ Smart Scale?""",0.0,0.5092709064483643,1.9635914546462006,2.8,38.0,0.0,0.0,0.27121543884277344,3.6871057350787524,3.1,-8.0,0.0
"""How to reset Kinsa Smart Thermometer to factory settings?""",0.0,0.5080430507659912,1.968337129093258,2.8499999999999996,15.5,0.0,0.0,0.27132701873779297,7.371178916518111,2.6,0.0,0.0
"""How to fix Oura Ring showing incorrect readings?""",0.0,0.48525500297546387,2.060772158694578,3.05,36.5,0.0,0.0,0.2707254886627197,0.0,2.75,24.5,0.0
"""How to change temperature units on Oura Ring?""",0.0,0.48888087272644043,0.0,2.4000000000000004,37.5,0.0,0.0,0.26720452308654785,0.0,3.35,-8.5,0.0
"""How to view historical health data on Oura Ring?""",0.0,0.5100643634796143,3.921073776569334,2.5,12.5,0.0,0.0,0.27164125442504883,0.0,2.45,-4.0,0.0
"""How to delete data from Oura Ring?""",0.0,0.49213480949401855,0.0,3.3,19.5,0.0,0.0,0.27080225944519043,0.0,2.55,9.0,0.0
"""How to enable bedtime reminders on Oura Ring?""",0.0,0.5028486251831055,0.0,2.65,37.5,0.0,0.0,0.269392728805542,0.0,3.1500000000000004,25.000000000000004,0.0
"""How to enable readiness notifications on Oura Ring?""",0.0,0.5088286399841309,1.9652981798160538,2.7,36.5,0.0,0.0,0.27257752418518066,0.0,2.7,23.0,0.0
"""How to reset Arlo Ultra to factory settings?""",0.0,0.511106014251709,1.9565412499853923,2.75,26.5,0.0,0.0,0.269000768661499,0.0,3.0,-6.0,0.0
"""How to change video resolution on Arlo Ultra?""",0.0,0.49329113960266113,0.0,2.4000000000000004,16.000000000000004,0.0,0.0,0.2717597484588623,0.0,3.35,-1.5,0.0
"""How to add a new user to Arlo Ultra?""",0.0,0.4828677177429199,0.0,2.45,19.5,0.0,0.0,0.2709388732910156,0.0,2.3,7.0,0.0
"""How to view recorded footage on Arlo Ultra?""",0.0,0.4855818748474121,2.0593849395909345,3.2,39.5,0.0,0.0,0.26572537422180176,7.52656762966673,2.55,26.0,0.0
"""How to delete recordings from Arlo Ultra?""",0.0,0.46509575843811035,2.1500948608030774,3.0,31.0,0.0,0.0,0.27109694480895996,0.0,3.25,-7.5,0.0
"""How to use Arlo Ultra in low power mode?""",0.0,0.5089759826660156,1.9647292486453563,2.35,14.0,0.0,0.0,0.27025389671325684,7.400448335148038,2.95,1.0,0.0
"""How to share Arlo Ultra footage with the police?""",0.0,0.49225473403930664,2.031468528079692,2.8,23.0,0.0,0.0,0.2702789306640625,3.699881443015111,3.3499999999999996,22.5,0.0
"""What if Blink Outdoor camera is not recording at night?""",0.0,0.4856734275817871,4.117993463138221,2.3,40.0,0.0,0.0,0.26821231842041016,3.7283895306838137,3.3,-8.0,0.0
"""How to set activity zones on Blink Outdoor?""",0.0,0.4784684181213379,0.0,2.7,11.0,0.0,0.0,0.2703886032104492,0.0,2.6,1.0,0.0
"""In case of frequent false alerts, how to adjust Blink Outdoor settings?""",0.0,0.4799032211303711,0.0,3.1,17.5,0.0,0.0,0.2714347839355469,3.6841262033659845,2.5,8.0,0.0
"""How to update firmware on Logitech Circle?""",0.0,0.49211883544921875,2.032029518010842,2.5,38.0,0.0,0.0,0.27229785919189453,0.0,3.4000000000000004,23.5,0.0
"""Why does Logitech Circle keep disconnecting from Wi-Fi?""",0.0,0.4933969974517822,2.0267654751928577,2.4,37.5,0.0,0.0,0.26642775535583496,3.7533627030093495,2.8499999999999996,-9.5,0.0
"""How to enable 2-way audio on Logitech Circle?""",0.0,0.4921407699584961,2.0319389512952237,2.85,12.0,0.0,0.0,0.2715322971343994,3.6828031529043708,2.75,0.5,0.0
"""What if Logitech Circle is recording too frequently?""",0.0,0.46387147903442383,0.0,2.6,22.5,0.0,0.0,0.2702758312225342,0.0,2.75,26.5,0.0
"""How to activate privacy mode on Logitech Circle?""",0.0,0.5047624111175537,1.9811300880901839,3.05,37.5,0.0,0.0,0.2670106887817383,3.745168422150169,2.7,-8.0,0.0
"""How to fix Logitech Circle if the LED indicator is solid red?""",0.0,0.48028039932250977,2.0821170329034966,2.6,5.000000000000002,0.0,0.0,0.27016425132751465,0.0,3.1500000000000004,-2.0,0.0
"""How to recalibrate motion detection on SimpliSafe camera?""",0.0,0.48857808113098145,0.0,2.4,21.5,0.0,0.0,0.2691833972930908,0.0,2.85,22.5,0.0
"""How to connect SimpliSafe to Amazon Alexa?""",0.0,0.5073511600494385,0.0,2.75,16.999999999999996,0.0,0.0,0.2690248489379883,0.0,2.7,8.0,0.0
"""How to fix SimpliSafe showing poor night vision?""",0.0,0.5076620578765869,3.9396286741758733,2.7,40.0,0.0,0.0,0.2687406539916992,0.0,2.65,25.5,0.0
"""How to update firmware on Ring Alarm Security Kit?""",0.0,0.4663219451904297,4.288882435464539,2.7,4.0,0.0,0.0,0.2694709300994873,3.7109754274047133,2.9,-8.0,0.0
"""How to fix Ring Alarm showing poor night vision on cameras?""",0.0,0.5148575305938721,1.9422848857789141,2.7,15.0,0.0,0.0,0.2708580493927002,3.691970765650951,6.45,24.0,0.0
"""How to extend battery life of Ring Alarm sensors?""",0.0,0.4949381351470947,0.0,2.85,6.0,0.0,0.0,0.27054810523986816,3.696200345267581,2.85,-3.0,0.0
"""How to delete ADT Smart Home event history?""",0.0,0.4729492664337158,2.1143916926702397,2.3499999999999996,20.5,0.0,0.0,0.2700157165527344,3.7034881256870524,3.6,23.0,0.0
"""What if the ADT Control app is crashing frequently?""",0.0,0.4825925827026367,0.0,2.45,36.0,0.0,0.0,0.268998384475708,3.717494444987627,2.3,-8.5,0.0
"""Why is ADT Smart Home camera not recording audio?""",0.0,0.4641377925872803,0.0,3.1,11.0,0.0,0.0,0.268918514251709,3.7185985605510523,2.45,5.0,0.0
"""How to silence an alarm on Nest Protect?""",0.0,0.48300743103027344,4.140723043812235,2.6500000000000004,38.5,0.0,0.0,0.27118730545043945,7.374976482315873,3.1,25.999999999999996,0.0
"""How to replace Nest Protect if its faulty?""",0.0,0.49105215072631836,4.072887160851492,2.35,38.0,0.0,0.0,0.26908349990844727,0.0,2.7,-8.0,0.0
"""How to check the manufacturing date of Nest Protect?""",0.0,0.4664332866668701,2.1439293219081454,2.75,6.0,0.0,0.0,0.2685236930847168,0.0,3.2,-8.0,0.0
"""How to silence Nest Protect during cooking?""",0.0,0.48964858055114746,2.042281014837896,2.4000000000000004,18.0,0.0,0.0,0.27031970024108887,3.6993234274350884,2.8499999999999996,22.0,0.0
"""How to replace batteries in First Alert Onelink?""",0.0,0.4946720600128174,2.021541301469866,2.7,40.5,0.0,0.0,0.27196216583251953,3.676982042476133,2.55,23.0,0.0
"""How to silence an alarm on First Alert Onelink?""",0.0,0.5083968639373779,1.966967286647673,3.2,39.5,0.0,0.0,0.26787734031677246,3.733051846851109,2.45,24.0,0.0
"""How to change Wi-Fi network on First Alert Onelink?""",0.0,0.4932267665863037,2.027464987190862,2.5,8.0,0.0,0.0,0.2692101001739502,0.0,3.4,-1.0,0.0
"""How to enable Nightly Promise on First Alert Onelink?""",0.0,0.5074222087860107,1.9707454318792121,2.4000000000000004,21.5,0.0,0.0,0.26798558235168457,3.7315440301813108,3.0,8.0,0.0
"""How to fix First Alert Onelink if it wont turn on?""",0.0,0.5135958194732666,1.9470563468127766,2.8499999999999996,39.5,0.0,0.0,0.27188682556152344,0.0,2.6500000000000004,25.5,0.0
"""How to troubleshoot First Alert Onelink if the alarm is too quiet?""",0.0,0.5070619583129883,1.9721455802540686,2.75,36.5,0.0,0.0,0.27036309242248535,0.0,2.9,-8.0,0.0
"""How to silence an alarm on Kidde Smart Smoke Alarm?""",0.0,0.5061798095703125,1.9755825520736865,2.55,41.5,0.0,0.0,0.2718338966369629,0.0,2.45,24.999999999999996,0.0
"""How to check sensor status on Kidde Smart Smoke Alarm?""",0.0,0.5009901523590088,1.9960472182801194,3.05,25.5,0.0,0.0,0.2699244022369385,0.0,2.7,-9.0,0.0
"""How to enable Nightly Promise on Kidde Smart Smoke Alarm?""",0.0,0.5072364807128906,1.971467033667709,2.55,12.5,0.0,0.0,0.2665834426879883,3.7511707025612226,3.05,0.5,0.0
"""How to update firmware on Samsung SmartThings Hub?""",0.0,0.5093529224395752,3.926550554423697,2.45,36.5,0.0,0.0,0.2702913284301758,7.3994234725110815,2.55,22.0,0.0
"""What if Samsung SmartThings Hub is not responsive?""",0.0,0.4943873882293701,2.02270531937191,3.1500000000000004,41.5,0.0,0.0,0.2705504894256592,0.0,2.55,24.5,0.0
"""How to test Samsung SmartThings Hub connectivity?""",0.0,0.49072909355163574,2.037784213610861,2.65,28.0,0.0,0.0,0.2703738212585449,0.0,2.95,-9.5,0.0
"""How to troubleshoot connectivity issues with Samsung SmartThings Hub?""",0.0,0.49167323112487793,2.0338711499733955,2.55,13.0,0.0,0.0,0.2716825008392334,3.680767060484455,2.7,7.0,0.0
"""How to enable SmartThings Energy feature on Samsung SmartThings Hub?""",0.0,0.5075170993804932,0.0,2.95,40.0,0.0,0.0,0.2733120918273926,3.658820922678497,2.7,-2.499999999999999,0.0
"""What if Amazon Echo is giving incorrect responses?""",0.0,0.5112307071685791,1.9560640352328036,2.75,19.5,0.0,0.0,0.27025485038757324,3.700211110235349,3.5,6.0,0.0
"""How to create an automation with Apple HomeKit?""",0.0,0.49199485778808594,4.065083137232809,2.5,39.5,0.0,0.0,0.2688941955566406,3.7189348692775703,2.85,26.5,0.0
"""What if an Apple HomeKit device is not responding?""",0.0,0.508206844329834,0.0,2.95,40.0,0.0,0.0,0.2694406509399414,3.71139245882386,2.3,25.999999999999996,0.0
"""How to troubleshoot connectivity issues with Apple HomeKit?""",0.0,0.5086908340454102,1.9658305852482965,3.05,36.5,0.0,0.0,0.2706172466278076,7.390511968193722,2.5,23.0,0.0
"""How to fix Apple HomeKit if an accessory is showing?""",0.0,0.5022079944610596,1.9912068526011308,2.55,25.5,0.0,0.0,0.26972055435180664,0.0,2.95,-5.0,0.0
"""How to fix Apple HomeKit if automations are not running?""",0.0,0.4959752559661865,2.016229616241396,2.9,19.5,0.0,0.0,0.27002382278442383,0.0,3.1500000000000004,6.0,0.0
"""How to reset Home Hub in Apple HomeKit?""",0.0,0.4955785274505615,2.0178436808863753,2.7,39.0,0.0,0.0,0.27097129821777344,3.6904277559146257,2.55,24.500000000000004,0.0
"""How to fix Apple HomeKit if the app crashes frequently?""",0.0,0.508570671081543,0.0,2.6,22.0,0.0,0.0,0.2678518295288086,3.733407390799168,3.15,6.5,0.0
"""How to reset Wi-Fi settings on Logitech Harmony Hub?""",0.0,0.47756052017211914,2.0939754392626915,2.85,40.5,0.0,0.0,0.2689385414123535,0.0,2.35,25.499999999999996,0.0
"""How to enable push notifications on Logitech Harmony Hub?""",0.0,0.4793541431427002,2.0861403083803074,2.65,38.5,0.0,0.0,0.2700002193450928,0.0,2.9000000000000004,-9.5,0.0
"""How to troubleshoot connectivity issues with Logitech Harmony Hub?""",0.0,0.5086441040039062,1.9660111896065757,2.4,10.5,0.0,0.0,0.2682795524597168,0.0,3.7,-1.0,0.0
"""How to clean Logitech Harmony Hub?""",0.0,0.48790788650512695,0.0,2.4000000000000004,21.5,0.0,0.0,0.265505313873291,3.7664029597508164,2.25,22.5,0.0
"""How to silence alerts on Logitech Harmony Hub?""",0.0,0.4852902889251709,2.0606223178582606,3.1,39.5,0.0,0.0,0.27226853370666504,0.0,2.4,26.0,0.0
"""What if BroadLink RM Pro+ is not responding?""",0.0,0.4914572238922119,2.034765085111977,2.65,38.0,0.0,0.0,0.2691209316253662,0.0,3.2,-9.0,0.0
"""How to troubleshoot connectivity issues with BroadLink RM Pro+?""",0.0,0.5125367641448975,1.951079551663896,2.7,9.5,0.0,0.0,0.272754430770874,0.0,2.5999999999999996,-7.5,0.0
"""How to clean BroadLink RM Pro+?""",0.0,0.48641347885131836,0.0,2.75,10.5,0.0,0.0,0.2711617946624756,7.375670317022031,2.5,-1.5,0.0
"""How to link BroadLink RM Pro+ to Amazon Alexa?""",0.0,0.5094342231750488,1.9629619576164543,2.45,20.5,0.0,0.0,0.26624202728271484,0.0,3.4,3.5,0.0
"""How to update personal information in BroadLink account?""",0.0,0.47809815406799316,4.183241418072054,2.5,39.0,0.0,0.0,0.26719093322753906,3.742641967373546,2.5,26.499999999999996,0.0
"""How to fix BroadLink RM Pro+ if the LED indicator is blinking red?""",0.0,0.5088353157043457,1.9652723958730327,3.1500000000000004,35.0,0.0,0.0,0.27189040184020996,0.0,2.2,23.0,0.0
"""How to connect Caavo Control Center to Wi-Fi?""",0.0,0.4785475730895996,2.089656402482388,2.8,5.0,0.0,0.0,0.2683746814727783,0.0,3.0,-2.5,0.0
"""How to deactivate Caavo Control Center during a move?""",0.0,0.48874950408935547,2.0460378816448026,2.5,19.0,0.0,0.0,0.27152585983276367,3.68289046433737,2.9,7.5,0.0
"""How to set up Caavo Control Center after a power outage?""",0.0,0.4930105209350586,2.0283542795445024,2.8,39.0,0.0,0.0,0.26821017265319824,3.728419359003788,2.8499999999999996,25.5,0.0
"""How to silence alerts on Caavo Control Center?""",0.0,0.49418091773986816,2.023550412620996,2.4,26.5,0.0,0.0,0.2756509780883789,0.0,3.4000000000000004,-9.5,0.0
"""How to troubleshoot connectivity issues with Withings Body Cardio?""",0.0,0.4864490032196045,2.05571394613484,2.6,14.0,0.0,0.0,0.2688319683074951,3.71979570100128,2.5999999999999996,5.5,0.0
"""How to change Wi-Fi network on Withings Body Cardio?""",0.0,0.5106947422027588,3.9162337786649313,3.1,39.0,0.0,0.0,0.2709033489227295,0.0,2.45,7.5,0.0
"""How to fix Withings Body Cardio if heart rate is not being measured?""",0.0,0.49660468101501465,2.013674132023935,2.5,40.0,0.0,0.0,0.26958250999450684,0.0,3.1,25.0,0.0
"""What if the Eufy Smart Scale doesnt detect multiple users accurately?""",0.0,0.5106980800628662,1.9581040913174999,2.45,36.5,0.0,0.0,0.2700669765472412,0.0,2.9,-8.0,0.0
"""In case of inconsistent body composition readings on the Eufy Smart Scale, what should I do?""",0.0,0.5024242401123047,1.990349828216021,2.75,10.0,0.0,0.0,0.2659623622894287,3.759930508177915,2.8,-1.0,0.0
"""How to reset Fitbit Aria to factory settings?""",0.0,0.5094075202941895,1.9630648550779535,2.75,20.0,0.0,0.0,0.2691161632537842,0.0,3.0999999999999996,21.5,0.0
"""Why is Fitbit Aria showing no readings on the app?""",0.0,0.5108845233917236,1.9573894964759673,2.8,41.0,0.0,0.0,0.2679591178894043,0.0,2.75,26.0,0.0
"""What if Fitbit Aria is stuck on a firmware update?""",0.0,0.5082364082336426,1.9675882793886306,3.0,37.5,0.0,0.0,0.2690129280090332,3.7172934676414937,2.55,-8.5,0.0
"""In case of problems with weight history on Fitbit Aria, what should I do?""",0.0,0.5107054710388184,0.0,2.45,15.0,0.0,0.0,0.26746177673339844,0.0,3.65,-0.5,0.0
"""Why is Fitbit Aria not showing heart rate?""",0.0,0.5071208477020264,1.9719165649184072,2.5,35.5,0.0,0.0,0.2651658058166504,0.0,2.5,7.0,0.0
"""How to reset Sleep Number 360 Smart Bed to factory settings?""",0.0,0.4797825813293457,2.08427741838473,3.3,40.0,0.0,0.0,0.27233314514160156,0.0,2.45,24.0,0.0
"""In case of a power outage, how to reset Sleep Number 360 Smart Bed?""",0.0,0.4747493267059326,2.1063747618930413,2.8,8.0,0.0,0.0,0.27136921882629395,0.0,3.25,-3.499999999999999,0.0
"""Why is Sleep Number 360 Smart Bed showing low responsiveness in the app?""",0.0,0.4742774963378906,4.216940536803708,2.4,18.0,0.0,0.0,0.27188944816589355,3.6779654625983857,2.9,8.0,0.0
"""Why is Sleep Number 360 Smart Bed showing offline in the app?""",0.0,0.48004627227783203,2.083132518150937,2.9,41.0,0.0,0.0,0.2696404457092285,0.0,3.0,25.000000000000004,0.0
"""Why is Sleep Number 360 Smart Bed not recording partners sleep data?""",0.0,0.4801943302154541,2.0824902275569386,2.3,4.999999999999998,0.0,0.0,0.26746034622192383,0.0,2.95,-3.0,0.0
"""How to activate anti-snore feature on Sleep Number 360 Smart Bed?""",0.0,0.47820591926574707,2.091149355772348,2.85,16.499999999999996,0.0,0.0,0.2656526565551758,3.764313946513806,2.5,9.0,0.0
"""How to clean the SleepIQ sensor on Sleep Number 360 Smart Bed?""",0.0,0.4724388122558594,0.0,3.2,41.5,0.0,0.0,0.2654733657836914,3.76685622322179,2.25,23.5,0.0
"""How to adjust ResMed S+ sensitivity?""",0.0,0.4782533645629883,2.0909419025475264,2.5,5.0,0.0,0.0,0.26624488830566406,0.0,3.85,-1.5,0.0
"""What if ResMed S+ is giving incorrect sleep scores?""",0.0,0.4727485179901123,2.115289550246683,2.3499999999999996,19.5,0.0,0.0,0.267012357711792,0.0,3.15,8.0,0.0
"""Why is ResMed S+ showing inaccurate breathing patterns?""",0.0,0.4660639762878418,2.145628177410324,2.65,22.0,0.0,0.0,0.26865315437316895,3.7222715747937825,2.3499999999999996,24.5,0.0
"""How to deactivate notifications from ResMed S+?""",0.0,0.469254732131958,0.0,2.75,4.5,0.0,0.0,0.269883394241333,0.0,3.1,-6.5,0.0
"""How to connect Withings Sleep Analyzer to Wi-Fi?""",0.0,0.50649094581604,1.974368956167472,2.9000000000000004,17.499999999999996,0.0,0.0,0.26627445220947266,0.0,2.5,3.4999999999999982,0.0
"""How to deactivate Withings Sleep Analyzer temporarily?""",0.0,0.5087742805480957,1.9655081599707143,2.85,38.5,0.0,0.0,0.2702643871307373,0.0,2.6,23.5,0.0
"""How to link Withings Sleep Analyzer to Apple Health?""",0.0,0.5061943531036377,1.9755257913640762,2.3499999999999996,38.5,0.0,0.0,0.2694854736328125,3.7107751542913987,3.95,24.500000000000004,0.0
"""What if Withings Sleep Analyzer data is inconsistent?""",0.0,0.5054049491882324,3.957222823424953,2.4,40.0,0.0,0.0,0.26764988899230957,3.7362242284652085,2.7,25.5,0.0
"""How to fix Withings Sleep Analyzer if it fails to power on?""",0.0,0.5095992088317871,1.9623264374595588,3.1500000000000004,38.5,0.0,0.0,0.26884961128234863,0.0,2.3,26.0,0.0
"""What if Withings Sleep Analyzer is not detecting snoring?""",0.0,0.5053749084472656,1.9787290252980174,3.05,42.0,0.0,0.0,0.26633119583129883,0.0,2.65,26.0,0.0
"""What if Omron Evolv is not turning on?""",0.0,0.5071754455566406,1.9717042864753829,2.45,41.5,0.0,0.0,0.27040910720825195,0.0,2.4000000000000004,26.0,0.0
"""How to set a measurement reminder in the Omron Connect app?""",0.0,0.511591911315918,0.0,3.3499999999999996,38.0,0.0,0.0,0.26915955543518066,3.7152684339304893,2.55,22.5,0.0
"""How to activate measurement history on Omron Connect for Omron Evolv?""",0.0,0.5095837116241455,1.962386114765584,2.45,26.5,0.0,0.0,0.26656150817871094,0.0,3.25,-7.5,0.0
"""How to deactivate Omron Evolv before traveling?""",0.0,0.5095634460449219,0.0,2.45,14.5,0.0,0.0,0.27057981491088867,3.6957671817879962,2.4,-1.5,0.0
"""Why is Omron Evolv showing low battery even after replacing batteries?""",0.0,0.5063300132751465,1.9749964919730665,3.2,21.5,0.0,0.0,0.2692911624908447,3.713452720651715,2.55,6.0,0.0
"""How to change the units of measurement on Omron Evolv?""",0.0,0.5061056613922119,1.97587198935546,2.75,41.0,0.0,0.0,0.2705841064453125,0.0,2.9,25.999999999999996,0.0
"""How to fix Omron Evolv if it does not inflate?""",0.0,0.5054097175598145,3.957185488354458,2.65,42.0,0.0,0.0,0.27179527282714844,3.6792398543166493,2.2,21.0,0.0
"""Why does Omron Evolv display Err during measurement?""",0.0,0.5082137584686279,3.9353519393668766,2.85,40.5,0.0,0.0,0.2690596580505371,0.0,2.5999999999999996,22.5,0.0
"""Why is iHealth Track Bluetooth not pairing?""",0.0,0.503669023513794,1.9854308153054476,2.6500000000000004,39.0,0.0,0.0,0.2713608741760254,7.370259275853634,3.6500000000000004,24.5,0.0
"""How to adjust settings on iHealth Track?""",0.0,0.4675741195678711,2.1386983542273126,2.35,6.5,0.0,0.0,0.2691481113433838,3.7154264059585884,2.7,-0.5,0.0
"""How to fix data inconsistencies on iHealth Track?""",0.0,0.4672708511352539,2.140086413634386,3.0,22.0,0.0,0.0,0.27086901664733887,3.6918212809252178,2.45,24.499999999999996,0.0
"""How to activate measurement history on iHealth MyVitals for iHealth Track?""",0.0,0.48470139503479004,2.063125896155744,2.8499999999999996,32.5,0.0,0.0,0.2715487480163574,0.0,2.7,26.0,0.0
"""Why is Amazon Fire Stick not connecting to Wi-Fi?""",0.0,0.489865779876709,4.082750994580211,2.5,40.0,0.0,0.0,0.268329381942749,0.0,3.5,-7.5,0.0
"""Why is Amazon Fire Stick showing a black screen?""",0.0,0.5115013122558594,1.9550291974595717,2.4000000000000004,26.5,0.0,0.0,0.2668428421020508,0.0,2.8499999999999996,-4.5,0.0
"""How to connect Amazon Fire Stick to a new Wi-Fi network without the remote?""",0.0,0.5018959045410156,0.0,2.75,15.0,0.0,0.0,0.2670412063598633,3.74474042276268,2.5999999999999996,3.5,0.0
"""Why is Amazon Fire Stick overheating?""",0.0,0.4979891777038574,2.008075767053334,2.7,38.5,0.0,0.0,0.27283334732055664,0.0,3.35,25.0,0.0
"""How to restart Google Chromecast?""",0.0,0.4928431510925293,2.0290431099329345,2.6,27.5,0.0,0.0,0.26772165298461914,0.0,2.5999999999999996,-0.5,0.0
"""How to factory reset Google Chromecast without using the app?""",0.0,0.5046191215515137,0.0,2.75,22.0,0.0,0.0,0.26701951026916504,3.7450446935278157,2.95,9.0,0.0
"""How to change the display resolution on Google Chromecast?""",0.0,0.49336695671081543,2.026888883410235,2.2,9.5,0.0,0.0,0.2699282169342041,3.704688644102902,3.3499999999999996,0.0,0.0
"""How to fix Google Chromecast if there is no sound?""",0.0,0.4921300411224365,2.0319832492207106,2.45,23.0,0.0,0.0,0.2691826820373535,3.7149492397892225,2.35,22.0,0.0
"""How to fix Google Chromecast if the video quality is poor?""",0.0,0.49559450149536133,2.0177786415802124,3.6,39.0,0.0,0.0,0.2660987377166748,0.0,2.45,24.0,0.0
"""How to adjust the volume on Google Chromecast?""",-0.9921875,0.49039673805236816,2.0391652766097788,2.75,10.5,0.0,0.0,0.26966118812561035,0.0,3.0999999999999996,-1.0,0.0
"""How to enable ambient mode on Google Chromecast?""",0.0,0.4913163185119629,2.0353486385931716,2.4,23.0,0.0,0.0,0.269939661026001,0.0,3.0,22.0,0.0
"""How to disable notifications on Google Chromecast?""",0.0,0.5081624984741211,1.9678744555173366,2.8,40.5,0.0,0.0,0.2662842273712158,0.0,3.3499999999999996,-8.0,0.0
"""How to add Apple TV to the Home app?""",0.0,0.5105423927307129,1.9587012053013657,2.45,12.0,0.0,0.0,0.2664449214935303,3.7531208866603016,5.550000000000001,-2.499999999999999,0.0
"""How to disable automatic app updates on Apple TV?""",0.0,0.5082910060882568,0.0,8.1,19.0,0.0,0.0,0.26534056663513184,0.0,2.3,0.5,0.0
"""How to fix Apple TV if it is overheating?""",0.0,0.5115463733673096,1.9548569827921598,3.05,13.0,0.0,0.0,0.2717268466949463,0.0,2.45,-0.5,0.0
"""How to change the screensaver download frequency on Apple TV?""",0.0,0.508624792098999,1.9660858368155398,2.85,19.5,0.0,0.0,0.2653348445892334,0.0,3.0,7.5,0.0
"""How to fix buffering issues on Samsung Smart TV?""",0.0,0.5120644569396973,1.952879147237619,2.5,41.5,0.0,0.0,0.2670152187347412,0.0,3.45,26.0,0.0
"""How to disable subtitles on Samsung Smart TV?""",0.0,0.4812281131744385,2.0780165842817344,8.8,6.5,0.0,0.0,0.2660090923309326,0.0,9.75,-2.0,0.0
"""How to fix Samsung Smart TV if there is no sound?""",0.0,0.48528552055358887,0.0,2.7,13.5,0.0,0.0,0.26391100883483887,3.7891560659559747,4.05,5.5,0.0
